,Name,Comment
1208,John Silence,Vote in person!!!! Trump 2020!!!!
1209,NUCLEAR LOVE,melania is very elegant and beautiful lady.I see why Trump fall for her!
1210,Nneka Nwanosike,Trump 2020
1211,Angie,Trump 2020
1212,rubi,Lesbians and gays vote for  Trump !!
1213,CreeseMLPBrony,Trump 2020
1214,Roe Gasi,What is next? We need to know what you are going to do for American people next ?
1215,Luis Melendez,Love you Presidente Trump2020 and ever!!!!
1216,Sdea1903,4 more years of the hottest first lady ever.  That alone is worth a Trump vote! :)
1217,Rascal356000,8 more years. 8 more years. Trump/Pence 2020 MAGAA/KAGA.
1218,Lindee Springs,Trump Va Hillstands
1219,Erin Phillips,Trump 2020
1220,David,Trump 2020
1221,halley ponce,LATINOS FOR TRUMP 2020
1222,Billy Ray Otinger,"MOST White, Black and Latino WOMEN will VOTE for TRUMP because they are Voting for the Improvement of AMERICA"
1223,Joshua Nziyunvira,Good job President Trump🇺🇸🇺🇸🇺🇸🇺🇸💪💪💪🤝
1224,Ray Foxworth,Vote vote vote Trump 2020
1225,Vicente Parra,Make America Great Again
1226,Doug Reed,No way Trump loses.... No way
1227,ĪWafa Hermiz,yes Trump
1228,Lim Lin,"The late Kim Clement had a prophecy about fearless President Trump. Here is an extract of that prophecy >>> dated March 25, 2011 ~ ""There is a President who will come, and God says, he will have absolutely no fear, absolutely no fear, will be decisive, make decisions. And then in the *middle of the restoration of America (=*this period of Oct - Dec 2020 is the middle of Pres Trump's 2-term presidency 2016 - 2024) – rapidly because of a source of energy that shall come quickly, and because of medical breakthroughs (=Covid-19?), and because of agreements between nations, specifically China."""
1229,funkmastaflexxx,If trump is not gonna win im going to be extremely shocked
1230,Rob Samus,Trump will win in a landslide
1231,Vern Hall,Trump 2020 🇺🇸🇺🇸🇺🇸
1232,william wilkinson,Trump draws HUGE crowds .....All Joe can draw is flies.......
1233,Me King,FAKE NEWS *
1234,nuckfugget *,Uk loves trump 🇬🇧🇬🇧🇬🇧
1235,Boy Boy boy,"Trump or biden
??"
1236,Bob yup,How can they not love this guy. Freedom vs communism. Which one is it.
1237,epa44,I Voted for Trump
1238,Loves Trump,I love Trump
1239,Leslie Sheen,Trump is not only against reality - he is against humanity and civilization too. Trump is not wrong though that we need to Make America Great Again - because the current America under his rein is so shxt.
1240,Wonder Mama,When you're too stupid to get out of the cold or the heat there really is no use in asking you to wear a mask to help save lives.
1241,Chance Freeman,Pray for president Trump's victory
1242,Holly Kingston,Trump and your dear family 👍😇🇺🇸😇😇😇😇😇
1243,Jay Bloomquist,Melania Trump 2024!
1244,Me King,"REPUBLICANS HAVE CLOSED 1700 POLLING PLACES SINCE THE RADICAL RIGHT, SOCIALIST TO THE WEALTHY, GOP SUPREME COURT OVERTURN SHELBY.  THE RADICAL RIGHT CONTINUES TO SUPPRESS THE VOTE"
1245,Maximum Effort,I really pray President Trump wins
1246,Amber Russo,😎I SEE HE BROUGHT HIS PAID ESCORT PATHETIC DO NOTHING WIFE WITH HIM FOR SUPPORT.
1247,BesterJack,Trump ist ein Siegertyp.
1248,Linda York,Joe would never leave us out in freezing weather to die
1249,Matahari,God created Trump and Trump will heal America.
1250,Richard Yoachum,President Trump adoptive Florida the people of Florida has accepted him as their son and president
1251,Shafi Berg,The Economist simulation shows Trump has only 4% chance of winning. By election day Covid cases will go through the roof. Please do not waste your time going to Trump's rallies and risking lives of your love ones.
1252,Factual Fox,Breaking News: Biden family tested positive for Corrupt-19
1253,Kevin Moffatt,"If the media reported the truth and Biden was on the front page of every paper, on every TV and radio news and talk back shows Trump would win every state. It would be a land slide win that wouldn't be matched ever. 4 more years then 8 more an VP. 
         TRUMP 12 MORE YEARS"
1254,johnny vann,"Who's the crook?      It’s not Biden! 
Search:     “REPUBLICAN” INQUIRY FINDS NO EVIDENCE OF WRONGDOING BY BIDEN 
And 
Search:       NEW YORK PROSECUTORS LIST SPECIFIC CRIMINAL CHARGES TRUMP MAY FACE"
1255,Mhamblin1979,Vote Trump 2020!
1256,Sennie White,"""From sea to shining sea let freedom ring!"""
1257,Patricia Reeves-Moore,Trump is our best choice for this time.
1258,Robert Barr,"""Trump has racked up enough indictments to field a football team"" - President Obama"
1259,Frank Incorvaia,"President Trump we love you. You're without a doubt the greatest President in history. 
Please go out and vote. 
Trump 2020"
1260,Sia Girl,"Go Florida, red wave tsunami all the way....💪👌✊❤👏☝️God bless America  to make it great again, 4 more golden years under President Donald J. TRUMP. May God strengthen him, give him wisdom & be righteous all the wayGOD 😇🙏❤👏✊👌👏💪☝️"
1261,hollykdjf,Elton says-don’t use my song.
1262,OXFOR BIME,He is already lost the election why wasting time 😏 for his lie 🙄 🤣
1263,BIGBADWOOD,"Happening NOW: Trump's rally in Tampa, Florida is packed shoulder to shoulder, hardly anyone wearing a mask. It's so hot that there’s a truck blasting water at the back of the crowd, but due to poor planning emergency units are panicking as multiple people are passing out already, with supporters calling for medics every 5-10 minutes. Supporters are appalled as people are being carried out in stretchers. Two days ago, Trump abandoned his cultists in the frigid tundra---now he's letting them perish of heat exhaustion."
1264,Jay J,TRUMP 2020   TRUMP 2020   GOD WINS !!!
1265,Sean Landon Clarke,"""Oh, we're gonna have healthcare, believe me. Tremendous healthcare. And it's going to be affordable. So affordable that you're going to go the doctor so much, you'll end up saying 'Mr. President,' it's so affordable. Too affordable, so much affordability, I can't take it anymore.' We're gonna take on healthcare, big league... big league. The incredible men and women that work for me, and they are tremendous... I should know, I hired them... they will meet with me and we'll come up with a big beautiful healthcare plan. So beautiful, so huge!!!... and a lot less expensive too, because we're gonna make Mexico pay for it... believe me, I can do that. No one else can do that, but I can... And if the democrats don't like it, we'll make our healthcare plan five feet higher each time they criticize it."""
1266,K LR,"my wife's sister got it, has severe symptoms and they just sent her home and told her to come back when she can't breath. But he had a whole hospital of doctors pumping him full of the best drugs for free when he was barely seeing any symptoms."
1267,Todd Ardueser,Thank you Lord for answering all our prayers. Trump and Pence 4 more years saving our country and draining the swamp. Who could have known how deep and evil the swamp has become. Amen.
1268,T Ockie,"Remain in Mexico” program, “the United States has been essentially feeding vulnerable migrant children and families to cartel traffickers in Mexico continuously.”

Between April and June, U.S. officials arrested more than 3,300 unaccompanied children on the southwest border, but CBP has declined to say how many have been expelled under the new process or give a breakdown of arrests by nationality for that time period.” During that same time frame, out of the thousands of children apprehended, only about 160 remain in U.S. custody."
1269,Mr Angelo Ferrari,I SEE BLUE EVERYWHERE
1270,silvia,Go Trump don't give up 👍👍👍
1271,Candace Randall,"During the Great Depression there was a lot of despair, lost hope.  Money was even tighter, yet there were many who took their last fifteen cents and paid to see The Bearded Lady at a traveling freak show.  I think a lot of trumps supporters are willing to spend their last pennies to get to his rallies for the ultimate freak show.  Just think about how many will be excited to tell their grandchildren they were actually at a rally where the worst and most bizarre president this country ever had was not only the barker at this new kind of freak show, but was the main attraction!"
1272,Master Stacker,4 more years of WINNING WINNING WINNING!
1273,Oanh Kieu,PRESIDENT TRUMP 2020. HE IS AN EXTRAORDINARY PRESIDENT EVER.
1274,Snuffy Smif,"These reckless Trump super-spreader propaganda rallies are ""Herd Mentality"" at its craziest!!"
1275,gordon gilchrist,Is it True that people who contacted the VIRUS at a TRUMP RALLY are paid double time
1276,John F,"I've made my mind up.  I'm voting blue for the first time in my life.  Lifelong Republican here, who is just fed up with this Presidents divisiveness, hate-baiting, name-calling and criminal behavior.  He literally will have dozens of lawsuits and criminal indictments when he leaves office.  Not to mention he owes $400mil to foreign entities.  And I don't buy into all of the BS that Biden will lead to socialism.  In fact I think four more years of the same will do that.  No other President has been hated more, not even Nixon.  Dump Him 2020!"
1277,Annmarie Kane,Trump is polling far behind Biden ... Looks like a lotta people to me.
1278,Reese Durazo,It’s still does not make sense I think Trump needs to win now I still don’t get how Biden is leading in Michigan
1279,Michele Simko,Future of America in Trumps hands. He loves America and family values!
1280,Lori Love,"Trump - “Covid, Covid, Covid ...” 
229,000+ Americans Dead, Dead, Dead"
1281,Alex B,This is a great rally if you want to lower your IQ while drinking kool-aid.
1282,Bye Don,"“It’s going to disappear. One day, it’s like a miracle—it will disappear.” (Donald Trump, publicly, February 27, 2020)
""This thing is a killer if it gets you. If you’re the wrong person, you don’t have a chance.” (Donald Trump, privately, April 13)
“Trump’s now back in charge. It’s not the doctors.” (Jared Kushner, privately, April 18)
“(The pandemic"" is fading away. It’s going to fade away.” (Donald Trump, publicly, June 17)"
1283,Paul H,"""The way Trump kisses dictators' butts. I mean, the way he ignores that the Uyghurs are in literal concentration camps in Xinjiang right now. He hasn't lifted a finger on behalf of the Hong Kongers.  The United States now regularly sells out our allies under his leadership. The way he treats women and spends like a drunken sailor. The ways I criticized President (Barack) Obama for that kind of spending I've criticized President Trump for as well. He mocks evangelicals behind closed doors. His family has treated the presidency like a business opportunity. He's flirted with White supremacists."""
1284,Joshua Lopez,"Trump's campaign slogan ""Make America Great Again"".  What is Biden's campaign slogan?  ""Defeat Trump"" ?  ""Ban Fracking"" ? ""Ban Fossil Fuels"" ?  ""I'll Raise Your Taxes""  ?  Someone help me out. If you have a better answer.  What is the Democrat counterpart to the MAGA hat?"
1285,johnny vann,More lies from the Great Liar!
1286,Pat Walker,This Event sponsored (in part) by your Tampa Area Funeral Homes.    Now Hiring!
1287,John,"We are serving and worshipping a political party instead of the Lord, compassion, and truth. Both sides play a dangerous game when they forget The Creator."
1288,johnny vann,"Search:    MORE THAN 200 RETIRED GENERALS, ADMIRALS ENDORSE BIDEN, INCLUDEING SOME WHO SERVED TRUMP"
1289,Steve Poulsen,"Biden wants to take America's soul. That's never going to happen. America's heart and soul is protected by Jesus. The Red Republican tsunami is coming. 
In God We Trust."
1290,C R,"“I’ve known Jeff Epstein for 15 years. Terrific guy,” Mr. Trump told New York magazine in 2002. “He’s a lot of fun to be with. It is even said that he likes beautiful women as much as I do, and many of them are on the younger side.”"
1291,Cars Ten,"Not all peoples in germany hate Donald Trump. They most peoples in germany are  just watching / reading fake news media, so that is the only source they are believing to. I have much respect for Mr. Trump."
1292,Jason Mcmillen,I resent all the resistance est. and never trumpers to a ridiculous degree.  Imagine  the optimism and good nature the president would naturally like to lead with if he wasn't under a constant barrage from all sides.
1293,VoteBlue VoteBiden,"I can not tell a Lie “George Washington”
I can not tell the Truth “Impeached Trump”
I can not tell the Difference because of Fox propaganda “Trump supporters”
I support Law Enforcement, pay increases, and their Union.  Vote Blue!"
1294,HandSton David,PresidentTrump vote2💘2💘WinWin
1295,moon moon,"List of former Trump officials who endorsed Joe Biden
Justice department: A. Lee Bentley, III, U.S. Attorney for the Middle District of Florida (2014–2017)
Daniel Bogden, U.S. Attorney for the District of Nevada (2009-2017, 2001-2006)Michael W. Cotter, U.S. Attorney for the District of Montana (2009–2017)Deirdre M. Daly, U.S. Attorney for the District of Connecticut (2013–2017)James Comey, Director of the Federal Bureau of Investigation (2013–2017), Deputy Attorney General (2003–2005)Karen L. Loeffler, U.S. Attorney for the District of Alaska (2009–2017)Kenneth Magidson, U.S. Attorney for the Southern District of Texas (2011–2017)Carole Rendon, U.S. Attorney for the Northern District of Ohio (2016–2017)Kevin W. Techau, U.S. Attorney for the Northern District of Iowa (2014–2017)-Sally Yates, Acting U.S. Attorney General (2017), U.S. Deputy Attorney General (2015–2017), U.S. Attorney for the Northern District of Georgia (2010–2015). White house officials: Brett McGurk, Special Presidential Envoy for the Global Coalition to Counter the Islamic State of Iraq and the Levant (2015–2018). Anthony Scaramucci, former White House Director of Communications (2019)Robert Shanks, former Peace Corps General Counsel. Olivia Troye, former homeland security adviser and lead COVID-19 adviser to Mike Pence (2018-2020)Alexander Vindman, Director for European Affairs of the U.S. National Security Council (2018–2020). "
1296,Calvin White,🇺🇸☝️I Voted for Donald Trump 2020 to continue four more years of Truth ☝️🇺🇸
1297,Said Dzananovic,You done
1298,John Erwin - In Progress,"Trump has caused federal agencies to spend at least $2.5 million to rent high-priced rooms at his company’s hotels, unlawfully profiting off his presidency. Corporations, political committees, lobby groups, and foreign governments seeking to curry favor with Trump, plus his own presidential campaign, have spent much more — well above $12 million — at his properties."
1299,jgfkg glgdslf,"Please, USA. Just re-elect him! From Norway"
1300,Robert Barr,ALL AMERICANS MISS THE DAYS WHEN WE HAD HONORABLE PRESIDENTS LIKE BILL CLINTON
1301,johnny vann,"Trump despicably repeats baseless lies and conspiracies like the lap top emails with no shame and no regard for the truth!   Another example, the Seal 6/ Bin Laden Hoax!    A truly DESPICABLE claim!!!   Trump's a pathetic liar!
Read this article:    NAVY SEAL WHO OVERSAW BIN LADEN RAID SAYS HE VOTED FOR JOE BIDEN"
1302,Roger Weatherman,"There have been 128 deaths due Covid-19 in Cuba, 10K in Canada, U.S.A. how many, and you are Voting Trump?"
1303,Baby Boss,Where is Melania's Russian  Military green Uniform today?
1304,VoteBlue VoteBiden,"The number of Republican officials who've thrown their support behind Joe Biden's candidacy was already striking, but as the Washington Post reported this week, the list isn't done growing.
Twenty former U.S. attorneys — all of them Republicans — on Tuesday publicly called President Trump ""a threat to the rule of law in our country,"" and urged that he be replaced in November with his Democratic opponent, former vice president Joe Biden. ""The President has clearly conveyed that he expects his Justice Department appointees and prosecutors to serve his personal and political interests,"" said the former prosecutors in an open letter. They accused Trump of taking ""action against those who have stood up for the interests of justice."""
1305,videocache1,pull out your 401Ks
1306,K D,Trump IS America in the flesh.
1307,Carol Raccio,A VOTE FRO TRUMP IS A VOTR FOR AMERICA! A vote for Biden is  a vote for socialism  !
1308,johnny vann,Who’s the real crook?     Let's see the tax returns!
1309,Jessica Newberry,""" the Archangel, defend us in battle. Be our protection against the wickedness and snares of the devil; May God rebuke him, we humbly ; And do thou, O Prince of the Heavenly Host, by the power of God, thrust into hell Satan and all evil spirits who wander through the world for the ruin of souls. Amen."" May God bless Mr. Trump.. 4 more years!"
1310,Debra E,If Biden wins... America is the looser
1311,Ian Burt,Personally I like a president who doesn't steal children from their mothers and fathers. I think there is a name for someone who does that. What would you call someone who has done it over 400 times?
1312,Hanan Kirolos,I love mr president Trump
1313,Max Burden,"United States
Coronavirus
Deaths:"
1314,Big Mike,Haven't seen a super spreader that big since the Melania posed nude.
1315,johnny vann,"Read this article:    
“REPUBLICAN” INQUIRY FINDS NO EVIDENCE OF WRONGDOING BY BIDEN"
1316,Lisa Hardy,Trump is one hell of  a motivational speaker look at the way he is motivating America to vote democrat
1317,Captain America,Biden/Harris 2020 !
1318,Jorge Sixto Antonio,"WE LOVE YOU MR.PRESIDENT DONALD TRUMP, TRUMP-PENCE 2020"
1319,Robert Barr,"Trump on his presidency: ""I like presidents that weren't impeached"""
1320,D H,melania and her robocop glasses lmao - prob coked out like donny
1321,Marlene Lira-Marrero,Look at all those beautiful red hats!!
1322,Robert Barr,"Trump on Putin: ""He is my master"""
1323,shellnuts,cult
1324,Jacob John Poovathoor,"He is the one working towards peace to establish between countries who used to be enemies for generation

Trying to bring maximum Industries back in USA that will generate not only employment opportunities but also start making most important consumables produced in USA than importing"
1325,Darlene DeVegan,Trump2020💗💓💗💓💗💓
1326,jade elise,can he get tf out my city pls
1327,peretti simone,Trump the best president
1328,HVAC Navy Seals,"There is no communism coming here because Trump will win.If you want  to live without working, Cuba and Venezuela are waiting for you."
1329,maninthemiddle55,"I haven’t seen so much stupidity in one place since.....well, since Trump’s last rally!"
1330,Patricia Grattan,I don't understand I never never hear not one person calling out to Presedent Trump Sir what's stopping you from sending out an EO stimulus checks to the ppl so I guess all those thousands of ppl at the Rally's don't need any help but what about all the voters homeless hungry jobless don't they count doesn't Thier vote count just a thought even though we still wish you all a safe journey
1331,Hélène Montpetit,🤮🤮🤮🤮🤮🤮🤮🤮🤮
1332,johnny vann,Read this:     MORE THAN 50 FORMER INTEL OFFICIALS SAY HUNTER BIDEN SMEAR SMELLS LIKE RUSSIA
1333,johnny vann,"Trump's still using ""my taxes are under audit"" excuse!     What a joke!     What an insult to the people's intelligence!      He's nothing but a lying con man!"
1334,Born in the USA,I’m sick of being told the republicans this and the Dems that. We need to come together again and fix this. 🇺🇸 Biden wants to Unite the United States. Trump wants to divide. Vote Biden to Unite the United States again
1335,Teddy Green,VOTE TRUMP VOTE REPUBLICAN VOTE FREEDOM
1336,DonaId Grump,Half way through people made a mass exodus for the exit. 😂😂😂 They got tired of the same teleprompter speech. Donald begging for votes and reading has annoyed people. 🏳️
1337,Randall Bermudez,Donald Trump's policies has lead to a recession!
1338,moon moon,Trump watching closely every words he told Melania to say. Sounds just like a robot.
1339,johnny vann,Why is the Southern District of New York investigating Trump’s alleged crimes?       Why do they want to see his tax returns and bank records?
1340,B Lee,Masks are for sissies
1341,johnny vann,"Trump ""IS"" the Hoax!     He's as phony as they come!     Anybody with a brain in their head knows that!"
1342,johnny vann,Alleged Hunter Biden emails have been circulating for at least a year!     They're nothing new!     REPUBLICAN SENATORS knew about their existence during their inquiry!    They found nothing worth pursuing!   The laptop and emails are just another desperate Hoax by the con man!                                                                                                                                                                                                                       Read this article:       ALLEGED HUNTER BIDEN EMAILS CIRCULATED IN UKRAINE: EXCLUSIVE
1343,Ollie D.,Please Americans get up and support your president. Trump 2020!!!!!
1344,John Erwin - In Progress,"One month before a purported leak of files from Hunter Biden’s laptop, a fake “intelligence” document about him went viral on the right-wing internet, asserting an elaborate conspiracy theory involving former Vice President Joe Biden’s son and business in China.

The document, a 64-page composition that was later disseminated by close associates of President Donald Trump, appears to be the work of a fake “intelligence firm” called Typhoon Investigations, according to researchers and public documents."
1345,katie mathews,his spray tan is melting off
1346,Anthony Kehoe,"Would be great to have a political leader like him here in Ireland.
Our politicians can't speak without reading from a script. Well done ✅"
1347,M Y,Can Biden draw this many crowd?! Ha!
1348,DEEteek314,Elton John is not going to like this
1349,Enki A,"All these bot comments are impressive 👍🏽
Biden 2020!"
1350,Paul Roberts,"Bye Bye donald, your horrific presidency is over thank God"
1351,johnny vann,Search:   NEW YORK PROSECUTORS LIST SPECIFIC CRIMINAL CHARGES TRUMP MAY FACE
1352,Linha Dotempo,"Enjoy unemployment, ‘Merica! 🥂"
1353,katie mathews,every single person that went to this is gonna get queen rona
1354,Verborgene Wahrheit,Trump is the greatest president the USA has ever seen
1355,Charles Foster,another virus spreading event. which one of these trumpeteers has given their life to be at this super spreader event? so sad they go just to hear the liar and chief trumpetter tell jokes like a comedian. he never say what he will do with another 4 years..
1356,Joey Martin,Super Spreader. 😠
1357,Kid Mohair,covey spreader in chief
1358,mimi paatzsch,Who sings this song?
1359,Hélène Montpetit,How much more people need to die still?
1360,Yoyo seven,Go to* right side broadcasting  network* YouTube..to see this from  independent coverage
1361,Allawattsakema Jones,This is an ideal example of the super spreader in chief not setting a good example for his followers.
1362,Jimmy Vanahoose,I am full of the people but I can't help you until after the election but I need you to vote for me we all know the same thing is going to go on and on and on after the election no help for the people
1363,johnny vann,Search:     “REPUBLICAN” INQUIRY FINDS NO EVIDENCE OF WRONGDOING BY BIDEN
1364,johnny stone,Welcome to another super spreader event as many of the people who have died were his own supporters listening in awe to the ultimate con man which means he will create many more victims wake up America. The most corrupt and immoral president in American history that will be his legacy lock him up in the same place they put his old buddy Jeffery Epstein see if he comes out the same way now that will MAGA.
1365,Dont bother me,Biden 2020 !!
1366,Lisa Cortez,Quarantine everyone please
1367,puggygod 12,WHAT DO YOU DO WHEN TRUMP  GOES TO YOUR HOUSE YOU PULL OUT THE NUKE
1368,michael corley,Biden had a rally and there was 15k people there. 
1369,DONNA RORDAN,I fell sorry for all this people he braindwash everybody he did it with me but is over  no more lies
1370,Swing Swordz,TRUMP KEEPS PLAYING MUSIC CAUSE HES THINKING OF WHAT LIES TO TELL NEXT
1371,TRIDENTEIII,"Trump an incompetent president who shows 'erratic behavior' and who is dangerous to America. ""We've sunk deep with him."""
1372,LANDERS GUARNIZO,Does people really put in risk their lives just to satisfy the ego of a man ?
1373,salt2health,how many commercials do you have to have ?   geez
1374,whysoserious54,With almost half the votes in and Biden in a huge lead. Its all but over. Hilary had half this lead.
1375,Mr Zu,Vote him out!
1376,ricardo Mirabal,What's a few million people dying no problem the economy will go up if we will live through it and the ones that died it's a lie of the media Donald Trump said so !!!😝😝
1377,Alexander Bouraad,"Trump is losing by 13 million votes and 12% nationally. Democrats are almost guaranteed to win the Senate, keep the House, and take the White House. Oh this is going to be such sweet payback. But in the fantasy world of conservatives, Trump is going to win in a landslide. LMFAO"
1378,Scott Chapin,"What's the over/under on how long it takes for Melania to divorce trump when he loses in November? Joe's losing it? He thinks stealth jets are actually invisible. He thinks injecting bleach is a treatment for covid. Oh wait, that was trump."
1379,C R,"“I don't take responsibility at all.”  -Donald Trump, press conference 03/13/2020

“Look, I take responsibility always, for everything, because...it's ultimately my job to, I have to get everybody in line.” -Donald Trump, Fox News broadcast, 07/19/2020"
1380,Chris Garris,If you need covid protection then it will cost extra... the rest of the world needs to move on..
1381,Lee Kh,"MAGA was last 2016 propoganda. Did he make it? No instead he Make America Gasping for Air. He totally wrecked America at home and abroad. Internationally no country look up to US any more. US is in bad term with alot of country now even in UN , WHO etc. At home , economy turned for the worst downfall, people becomes jobless, poorer without food and shelter. Can't even control the pandemic and millions infected and thousands losing their lives. Day and night trump trying to fight for his own survival and existence. News media day and night isn't about his plans and achievements but about the mad things he says , do or tweet."
1382,johnny vann,What’s the con man hiding from the people?     What's the liar hiding from the law?     Let's see the tax returns!     No more BS!
1383,Buck Dodgers,Bye bye Donnie Drumph
1384,FredinToronto,"TrumpVirusDeathToll228K and if you don't die from Covid-19 (even if you are asymptomatic) the virus can mess you up for life. The Mayo Clinic says:  ""Although COVID-19 is seen as a disease that primarily affects the lungs, it can damage many other organs as well. This organ damage may increase the risk of long-term health problems. Organs that may be affected by COVID-19 include:"
1385,Franco Xavier,"A rally? For what? He has no economic plan, has no replacement for ACA, has given up on covid, has stolen more money from
 The Republican Campaign and has left Republicans out in the cold.  - So, what’s the rally for? To sell more crap in a bottle? Sheesh.  A disgrace to our presidency."
1386,johnny vann,Who's the crook?       It's not Biden!
1387,johnny vann,Is Trump afraid his tax returns and bank records will prove he's a crook and a liar!
1388,E.U. 27,"Timeline for Trµmp Healthcare Reform Promises Made, Promises Broken.
Sep 2015: ""We will repeal and replace Obamacare and replace it with something terrific.""
Mar 2016: ""We will introduce Healthcare Reform to Make America Great Again.""
Jan 2017: ""We will have a health care plan and that will provide insurance for everybody."""
1389,Golden Shine,"Covid didn’t have to be like this.    So many unnecessary deaths, shutdowns that didn’t have to go on, and a pandemic that is getting worse. 4% of the world population and 20% of the world deaths. It didn’t have to be like this"
1390,peerguy,Republicans for Biden 2020! GOP needs a shake up and restoration of conservative values.
1391,johnny vann,Trump's tax returns being under audit doesn't mean he can't release them!    That's just another part of the con!
1392,hello there,Where's trump
1393,Richard Perez,Trump's incoherent babbling is the best political advertising money could buy for the Democrats. Biden-Harris 2020!
1394,Factz 100,Russia in control of the us
1395,Chris D,Another Trump covid super spreader event.  Pack in those sardines 😂
1396,VoteBlue VoteBiden,"Donald Trump's greatest threat is caused by the fact that he exists only in the present moment, a man without a future or a past who lacks any sense of a life narrative, story or ethics beyond winning at all costs. This aspect of Donald Trump is the greatest threat to the country and the world.
 Dan McAdams, who is the Henry Wade Rogers Professor of Psychology and a professor of education and social policy at Northwestern University. He is the author of almost 300 articles and chapters as well as seven books, including ""The Art and Science of Personality Development"" and ""The Redemptive Self: Stories Americans Live By."""
1397,Robert Hudson,He loves American women so much he married two immigrants.
1398,gareth jordan,"234,111 deaths 9,207,059 covid cases, 1000 Americans are dying every day from the Trump virus, even after the WH took control of all hospital data from the CDC 'it is what it is' since Trump allowed over 40,000 infected citizens to enter from China via Europe after the shutdown."
1399,Fuzzy Wuzzy,MEGA super spreader event.
1400,Cesar Delcid,This election is about people who is telling us the truth and so far these four years are being filled with lies lies lies and lies a lot of people are homeless a lot of people doesn’t have any food so what are you gonna do about it if you are afraid of Nancy Pelosi Nancy is the real president of United States
1401,anne,"Don't vote for Mr. Trump.
 He is the source of misery.
 Don't give him power."
1402,gail,President Trump 4 more YEARS!!!  Finish draining the swamp!!
1403,Mike Hrabar,How could anybody support Trump at this point??? He is a disaster.
1404,WayTo WokeMan,We need more of these super spreader events😫🤮🤮🤢
1405,D D,Go home speak English.
1406,Andrew Tobias,MAGA: Make America great again. After Trump!
1407,Hélène Montpetit,Trump has no respect but for himself
1408,katie mathews,ive never hated so much people in one croud
1409,johnny vann,Let's see Trump’s tax returns and secret Chinese bank account records before the election!    What's the con man hiding?
1410,Eagle Rider,I wish I could be there . Trump 2020
1411,mytube3750,Why do Republicans REFUSE to stop holding SUPERSPREADER campaign rallies?
1412,FPC,Another super spreader event
1413,Factz 100,Make texas blue
1414,Alan Cassell,Biden weakest democratic presidential candidate since ww2
1415,David Burns,Super spreader event.
1416,T Ockie,"Trump administration just won in court to be able to send almost 300,000 TPS (temp protected status) recipients to other countries.. people that are here working, paying taxes, essential workers... and they want to send them home during all this. 
A federal appeals court decided Monday that President Donald Trump can phase out protections for hundreds of thousands of families that have been living and working legally in the U.S., many of them for decades."
1417,SOS,"Supporters of the president were brought in to his rally in Omaha, Nebraska, but buses to the rally weren’t able to get back to transport people out. Hundreds of President Donald Trump's supporters were left in the freezing cold. Seven people were taken to hospitals suffering from a variety of conditions. Yup - this is what Trump does, when he's done with you, you get left aside like yesterday's bread."
1418,johnny vann,Who's the crook?     It's not Biden!
1419,pat Riley,"What does saying the words "" law and order"" prove about anything"
1420,Robert Barr,"Trump on Obama: ""I am jealous of him bigly"""
1421,Michael Harness,Trump won’t explain his health care plan so please allow me. Right now there is a law that forces ERs to help people regardless of their ability to pay. He wants to change that law. So if you have appendicitis and can’t come up with the money for the surgery beforehand you die. I call it the Ayn Rand health care plan.
1422,wlo6,"Amazing maskless crowd, hospital capacities are exceeded already, unemployment rate is setting a record and the stock market is crashing.
TRUMP FAILED AND AMERICA IS GONE."
1423,SWAT Kats,Should should get some coaching for American accent! Its painful and hilarious to watch her speak!
1424,J Pontiac,"Keep spreading the virus!!!
Bravo Trump....continue to ignore the facts of 229000 deaths and counting,  no jobs, high unemployment,  with NO PLAN. Time to change this circus act!!!
Lets pray for all these people attending. "
1425,johnny vann,The Chinese don't pay us billions of dollars in tariffs!       It's another Trump lie!
1426,wagzel,"another superspreader event, he cares"
1427,Pauline Taylor,This is sad nobody wearing masks and not social distancing!! Covid-19 remember!!🙄
1428,Linda York,Y'all should drink the Kool-Aid your president is Jim Jones
1429,Tejano Bingo,will god forgive you for rewarding trump's lies?
1430,johnny vann,Trump's a con man!
1431,johnny vann,Supporters talk about there's no more BS with Trump!    Ha!    Let's see the tax returns!    Trump's nothing but BS!
1432,Dorian Lollobrigida,"Jan 20: ""I know more about viruses than anyone.” 

Jan 22: “We have it totally under control. It’s one person coming in from China. It’s going to be just fine.”"
1433,CONNIE Orman,They say Biden winning Florida
1434,Human Earthling,"You who prefer to live your lives by slogans , are going to be so horrendously surprised when you get what living by slogans gets you!"
1435,Dietmar Wohlleben,"Trump is so irresponsible! In his superspreader events, overall several 100,000 supporters gather for many hours, more than 90% without a mask and without any distance! 9 of 10 industrilized countries have lower rates of corona deaths, e.g. USA 50 x like Japan, 7 x like Germany! With compulsory masks, safe distance and no mass events like this 230k fewer people would have died from coronaviruses in the USA so far. "
1436,hollykdjf,"Malignia, sit down."
1437,Robert Barr,TRUMP CAMPAIGN STILL PUSHING HUNTER BIDEN STORY WHICH HAS BEEN PROVEN FALSE!!!
1438,Robert,"He talks about guidelines, yet people there are not social distancing or wearing masks. Rounding the turn? Such stupidity."
1439,Trinidad Whitewall,"How come we can't make what the president took to get better,for us instead of a vaccine that was made to fast with out enough testing first?"
1440,John Locke,Why does the dump admin keep using Elton Johns songs? Elton John has opposed the use of his songs.
