,Name,Comment
1210,David Garvin,Talk to women like this is so disrespectful and disgusting
1211,Doctor Feinstone,"Ugh, Pence is insufferable. He makes trump seem normal"
1212,Radio7Houston TX,Leave the profession of journalism and dedicated yourself to washing dishes better Lesley
1213,SlenderJaguar LOL,Crazy how people follow this guy. I don't know what goes on people's heads when they listen and vote for Trump. He's gonna make the country go into a Depression.
1214,andrew kingsbury,I don't like trump but her line of questioning was undoubtedly biased and I don't blame him walking out - 'are you ready for tough questions' unnecessary and aggressive start
1215,Sharon I,56% of those people are idiots because I want to be out mask free.
1216,ExoticRPGs,"“Criticizing is going after someone.”
Oh right, liberals..."
1217,Velai386 Repai469,Pence actually looks like a default call of duty president.
1218,Linda Lowe,"He is totally sicking and has such childish behavior, he will lie for no reason at all and the American people really should be tired of his behavior."
1219,manviben,Nobody ask mask question to if person go protest n don’t know why? So if u go protest mask 😷 is irrelevant but if u go in rally then it becomes big issue why?
1220,Geoffrey Kelly,Pence is waiting for 2024 to do the whole peel the face off to reveal the alien thing
1221,Lee Blackwood,"1:55 ""You know that's not true."" 😂"
1222,Swift,"Gretchen Whitmer is hot, idc what anyone says."
1223,Eduard M.,Not Russian it was an Ukraine oligarchy. And that story is true and we know that in Europe better than you apparently ...
1224,vasily202,"He inherited the economy from Obama. People need to remind him that. He surfed the wave. Unemployment went from 10% under Bush to 4% at the end of Obama. The stock market beat all records under Obama and during those years grew far more than under Trump. A racist muslim ban, going on rallies every weekend then playing golf since he has been in power, tweeting insults, responding to a pandemic by calling it China Virus, inciting hatred, starting stupid trade wars, insulting allies, insulting military people, starting tweeter wars, having an almost daily FOX ENTERTAINMENT NEWS appearance... NONE of that creates a great economy. He surfed the wave. Actually the economy for some time did well DESPITE him not thanks to him."
1225,kennyw,"Too bad Trump didn't stick around long enough to explain the GOP healthcare plan proposal. I'm sure he knows what's in it since he's read it cover-to-cover, and would love to have his name on it. Seriously, I doubt he could recite a single bullet point."
1226,Dat Meme,McEnany delivers a fake health care plan. That moment pretty much symbolizes this administration.
1227,Israel Herschkowits,So hostile against Trump.
1228,CrackerJack,"20:24
The golden question... ""Can you trust the American People?"" ... He should have asked, ""Can you trust another human being?""

The answer in both cases is a big fat NO ... You see it everyday even in the lives of those who do their damndest to live a law abiding life respecting life. They still fail when it comes to being HONEST and TRUE because somewhere along the line, every human knows how to lie and misdirect ... and they ACT on it."
1229,Lourdes Cruz,What a partial interviewer🤮🤮🤮 it's unfortunate and unacceptable that she's getting death threats but she shouldn't be surprised at all. This Stahl girl's attitude is totally UHG-LY. 4 more years!!!!
1230,Trin Do cuộc sống Mỹ,Unemployment goes up because of the leftists want people to stay home to collect the stimulus packages. They want to close down business so they can blame on Covid 19. Are they are stupid or it was part of their plan too ? And that it was also CCP’s plan to take Trump down. They view Trump as their enemy and stands between to ruin their plans. The CCP bought out the leftists and the media as well. What’s a shame !
1231,Tomas Sanchez,Wow such BIAS
1232,Linda marquez,So low income destroys????  And we are drug dealers and rapists? This man has no idea what we the people go through.
1233,Napoleon Dolemite,The uncut version of this interview is waaaaay better.
1234,Maria Hernandez Natal,I honestly believed at first that Kayleigh gave her his health care plan...Wao! Did she just lie like that or did she mock Lesley?
1235,Cindy Stacey,Obamacare is terrible!  My worst nightmare!
1236,ImaLet YouKnow,60 Minutes is a JOKE
1237,Virginia Butler,Yesss! Ready for it to be over with!!
1238,Peter Maxcy,Lol this edited version is hilarious
1239,Cassie Shaffer,"Leslie, why do you want to stay in your job?"
1240,MTB Sports Productions,7:59
1241,Corientje,The title and the length of this video says it all
1242,Sargis MSY,"Watch Trump's unedited version. 
Biased crap right here."
1243,Diesel Estate,Okay then. Looks like America gets President Trump for another term. What a pity it's not Mr. Pence up for the top spot. He sounds infinitely more capable than his boss.
1244,2B06 Dior,"When the going gets tough, the tough starts walking...

If you missed him walking out of Vietnam, you get to see it now."
1245,PRATIK CHATURVEDI,Sky New is fake... So much of drama for channel promotion instead of constructively carrying out an interview focused on real genuine issues. Looks like Lesley has not done her homework properly before the interview and playing it all with her biased beliefs ..
1246,Yolanda Lee,"Trump ""they they me me """
1247,Amy Cassotta,Pence said we apprehended information...OMG. WTF?
1248,Mama Bhanja,Already voted for biden thank God 🙏
1249,Dat Meme,"Damn Pence, you're in charge of the task force and your afraid to actually give any definitive guidance and leadership. Cant say if kids on school should wear a mask, cant say if extended families should gather for Thanksgiving. Seems like a decision to avoid responsibility in case anything bad happens and then try to take ownership if anything good happens."
1250,Tim Melcer,Be careful your next fake news
1251,Elise Gridley,"And,as far as health insurance goes since Obama care went through I lost my health insurance and my hernia who's was quarter size then is now as big as a soft ball and there's Nothing I can do about it because I no longer can afford to have ins.im going to die because of a damn hernia thanks to Obama"
1252,Brian Totten,Get this women of television!
1253,wannabe van,they both are so ridiculous Pence is the cough drop for a sore throat but the sore throat doesn't go away
1254,Yanina Pineda,Who made this narcissistic questions 😂
1255,Yanina Pineda,Pure psychology 😂
1256,Shawnie Brown,"So Biden looked happy eating an
Ice cream and that got
Him heated .. uh ok 🤔🙄"
1257,Sharon I,Liar liar pants on fire😂😂
1258,ExoticRPGs,"“I have a lot of questions I didn’t ask.” 
Yeah maybe because you’re a terrible interviewer."
1259,Lee Blackwood,"11:06 ""Lock em all up.""😂 I just can't believe him! 😂"
1260,Michael Morelli,"To be fair, I think he had to walk out because his bone spurs were bothering him."
1261,Achim One,Pence looks like Eminem 😹
1262,TeE heE,this is literally so sad how trump lies to his followers...literally lesie  is right trumps followers attack other people now its lesies and people are calling disgraceful....and she does not need to show ANY respect to trump
1263,Angie Bailey,"This woman is cracking me up. I keep laughing at her ""questions"".  She is a Trump hater  100%. #Trump2020"
1264,Your Mother,if you don’t work 40 hours a week you can file for unemployment
1265,Jay Horton,he needs a pacifier
1266,prome teo,"... Lesley,                        1. China let out the Virus.   2. Biden opposed to shutting the country.  3. The pandemic unbalanced the economy & the health of the Country which was the purpose of China.  4. And now that damage is BLAMED on p. Trump when the Dems opposed Trump's strategy to diminished the negative effects of such plague. 5. And now the Dems' only one AGENDA is to ATTACK p Trump because they don't have anything else to offer the People of the Country. 6. Thus, CORVID AND CORVID ALONE IS THE "
1267,MrAlienware1,Waste of time with this so-called reporters wen we already have seen the uncut version.....
1268,Alexander Rivera,"Forget safety! Look at the #of SUPPORTERS showing up!!
#lets spread the joy."
1269,Dark Spectrum,And people wonder why most of the country does not like the president and vice prsdnt. Most of the country.
1270,XxLonelyxgetsxmexX,meh
1271,Larry Lewis,He's a big old babyman!😁😁 Waaaan you ask tough questions I'm leaving!😭😭😭😭😭
1272,John Day,"Hiden Bidey
https://youtu.be/wL98YaI2xCg"
1273,Leo Itani,I know.......”it’s all OBAMA fault”
1274,Steven Baer,"I sure am glad we have a 'War Time President' leading us, my God what a pathetic excuse for a human being Comrade Benedict donald is"
1275,NightOwL News&Videos.,Trump couldnt get anything going with N Korea or Russia so he turned on his own people and started fighting with them.
1276,Joshua Louis,“Unemployment claims high” free money is free money ofc its finna be high
1277,WITW HONEY BADGERS CHAPTER,"I wish one of these reporters would have the videos of him ready to go when he denies saying something - so they can play it on the big screen during the interview, right in front of his orange face!"
1278,karms,What a vile character this fellow is... who is he?
1279,Steven Caviness,60 Minutes---BS
1280,Robot Boy,Bias beyond belief...terrible interviewer.
1281,Diego Silva de Souza,People could have put Hillary and missed it and now “want” Biden 😖?
1282,Yanina Pineda,What did she say about the mask? Lol 😂
1283,Robot Boy,Disgusting interview...
1284,David Garvin,This man is just a mad man Trump is sick.
1285,Photo Girl,"T: You go back home to mommy.
[background of Pence]"
1286,Save America,"WE NEED CHANGE , BEFORE WE DIE."
1287,Pixel RBLX,"he made an error, ""when i finish this country, it will be burned down and war will happen every day now like it is in Iraq and more Americans will die in the next 4 years, its gonna be epic"""
1288,Lambi 7,60 minutes is a joke
1289,The Original Man,"At least she makes several concessions throughout...""it is true that..."""
1290,Mitchell Leith,This woman is so condescending and disrespectful
1291,Strabun,The 60 min video was edited and re-edited by producers. Also Host attitude was not proper and the questions where put in such way that would discredit Donald Trump. Such a unfair interview when Joe Biden has on he's head entire list of accusations that media do not want to pay attention on them or investigate them exactly like they did with Hilary Clinton when she had a lot of accusations on her head and than all of them where gone... I hope this would be read by those who need to.
1292,Chu Dung,Old B
1293,mario robles,He's going to give us a corner virus. Trump gave up the Coronavirus
1294,Justin Conner,OMG abruptly ended!!!! You only had 5mins left 😂 stfu
1295,Zuzet P,Hes such a liar
1296,Mrs Cromer!!,What was unfair about them questions😆 he just like to lie and don't like to be questioned. He talk so damn stupid and act like a damn 70 + YEAR OLD CHILD
1297,Susie Chilberg,Lsley is a FOOL
1298,Steven Neidlein,mike Pence  is legit
1299,Victoria Coleman,That man is the biggest lier
1300,Mary Pluff,Are we all trump supporters here?
1301,White Eagle,President Donald Trump is the only way forward for USA. Good luck in winning the election!
1302,Steve Behnke,60 Biden Minutes
1303,Candee Jordan,See this is what happens when people fear for their job's and become yes men 😒 you end up with a delusional narcissist. America your breaking my heart and i can't even defend the usa when people are ridiculing us. Please vote this sick individual out.
1304,IxDxGxAxFxWxYxS,Did anyone tell trump that video and audio recording exists on everything he says? What an idiot
1305,Ivon Lee,This persons questions are garbage
1306,Stephanie Roussell,Scheduled to take a walk? One thing he’s not is fake so why waste his time and walk around with fake people?! I’m glad he bounced on her. He has better things to do then play elementary games with her
1307,Yanina Pineda,😂 I love Trump
1308,Sharon I,Bully
1309,Susie Chilberg,Lesley Stahl ... “!the gods” DJT “ GOD HIMSELF
1310,M. Asefi 86,Why is this 20 minutes instead of 60 minutes?
1311,Dillon Hall,"Speaking of masks, why aren't they wearing them?"
1312,David Garvin,"It’s always a joke 225,000 dead"
1313,Ralph Nabozny,just let the guy do it.
1314,Alexander Rivera,"TRUMP CAMPAIGN RALLIES DEPENDS ON HIS SUPPORTERS RISKING THEIR LIVES!!!
# and that's a Fact."
1315,SAMUEL VERMERRIS,oh god the comments
1316,Joe Y,"well, she is Biden #1 supporter, this does not look biased to you ???"
1317,Parker Luce,Remember when interviewers gave unbiased interviews? 60 minutes doesn’t
1318,Wrap Gina,"As a  Haitian immigrant, Despite what they say, I do have a lot of  gratitude for America ❤️. That’s is so sad to see  this  country  so divided. . I need to hear  about the solution✍🏽🤔"
1319,Salty & Lit,Has anyone else seen the other recored video on Trumps tape? Well I have and this leslie is so bias!
1320,simon rogers,Pence is worse than Trump never thought I’d say that. What an embarrassment . Bring on Election Day
1321,frecklysquire86 gaming,Donald Dump shows his true colors.......YELLOW!!!!!!!
1322,Susie Chilberg,Lesley you are a FON
1323,Kingko1234,This reporter is flat outlying about there being no evidence of spying on his campaign.
1324,Gustavo Alvarez,I love how everyone in his staff always speaks volumes of trump yet their face is like they’re dying inside
1325,gareth L,Yeah the host is definitely non bias
1326,demoninja DSM,Wow good job for witch hunting responses. 60 min you are one of the worse at leading responses 🙄 ask a question not a political statement. SMH questions are answerable this was ridiculous i hope Americans take up with me and thumb this down. And to add you opinion after taping is just sad
1327,chomir uddin,cry baby
1328,Robot Boy,"If he did what she wanted there would be a cataclysm...you can’t shut the USA down!! It’s insanity, it’s a safe punch, it’s demented like everything the left puts out."
1329,liv Hemingway,Pence is a disgrace!
1330,Stephanie Kesler,🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲Indiana Loves you two ❤ 🇺🇲President Donald Trump and Vice President Mike Pence for 2020-2024 🥰🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲
1331,Vee,I'm not a Trump supporter but this interview was unfair.
1332,Brock Johnson,I wish she would catch covid
1333,Jonathan,"I am from a foreign country and my englisch and argumentation skills are better than Mr. Trumps, should I be glad having better language skills than a fourth grader?"
1334,Cake1848,He should have been interviewed by the one who interviewed Biden.
1335,oriolesravens52,Leslie’s phrasing is definitely biased 😂 includes slants in everything she says
1336,Brock Johnson,Leslie he could cure cancer and you wouldn’t care
1337,mams1701,"CBS should be embarrassed by this obvious political hit piece.. This woman was clearly a joke and showed that these lefties have zero integrity... Wow...
Congrats to President Trump for having the decency to walk off during this garbage....
The world owes Trump for exposing the truth about the media.. Wow.."
1338,John Day,Trump 2Q20 💯👍
1339,Cosmic Dawn,"Dear Fake News, We've already seen this."
1340,Lawrence Starks,".....and he asks are you going to be fair? 🙄  Please do not make me sick Mr. ""President""!

Were you fair to the over a dozen women that you sexually assaulted (you were caught on video pretty much admitting this), at least some of whom are scarred for life?  Were you fair to the many thousands who have died, and continue to die, from your poor advice, example, and leadership on the Corona Virus? Also, how fair were you to Chinese or Asian Americans when you referred to the Pandemic as the Kung Flu!?  Or how about Trump ""University""?  How fair were you to those poor souls who were not only conned out of their money but their hopes and dreams?  How about black athletes,  calling them  sons of b_____s for protesting the ongoing killing of mostly unarmed black people by the police?  How ""fair"" were you to them?  Or just how fair have you been even the people you claim to care about: such as those unfortunate rally goers the other night???  Those people were left out in sub-zero weather for hours due to the customary incompetence and neglect of your administration!  About thirty of these people required hospitalization.  How fair was that?"
1341,Donovan Ollero,LESLIE WHAT KIND OF INTERVIEW IS THAT YOU LOOK LIKE A INVESTIGATOR OF THE BIDEN COMPANY
1342,Peter Jones,Biased reporter.... so rude
1343,Connor Natiuk,Trump absolutely demolishes her in the unedited version
1344,Susie Chilberg,So Lesley was out of mask later wasn’t she. LESLEY IS A FRAUD
1345,Sharon I,Cry baby
1346,Marquis Edwards,"He can't stop talking about Joe, He must love the guy."
1347,1000 Subscribers Before Christmas Challenge,"“I’m going to ask tough questions”


Trump: No"
1348,TheDukeOfHillStreet,You let us down Leslie
1349,Brandi Craig,Just fill the rest of interview with commercials
1350,Maria Nevermore,Perhaps this extra long episode of The Twilight Zone could end now.
1351,Alvin Wolf,Leslie is an awful person for this interview
1352,abcdLeeXY,"Professor: are you guys ready for a tough exam??

Me: that's no way to talk to me."
1353,Rebecca Akin,"Leslie: Suburban women feel that you may be downplaying the virus.

Trump: counters by downplaying the virus"
1354,Herrwar,"How Can someone lie like that, when they have him on tape."
1355,Daniel,"Communists for Trump!! Accelerate the dialectics, allow the contradictions of capitalism to destroy the United States slowly but surely!
Trump 2020!"
1356,Robert,"“I am a firm believer in the people. If given the truth, they can be depended upon to meet any national crisis” - Abraham Lincoln"
1357,coryzma11,This guy is a hyperbole machine
1358,Alyssa Stabler,"This is how dictators rise to power. Come on USA, this isn’t it. This is an embarrassment."
1359,Sine Qua Non,"Good god. 
I'm watching this and the only thought that keeps coming to mind is that he's truly a monster. 

How people think that this man is worthy of the office I'll never know."
1360,M Rod,This man is a denying fool. He just cant take any type of criticism. And hes rude!
1361,TheElectrocositos,"I honestly don’t know where he gets all of“his facts”. He’s the only one who sees that we’re better today, (during the pandemic) than we where four years ago, according to him everything it’s better because of him, which makes me wonder if he is mentally stable for the office he represents. VOTE HIM OUT!!!"
1362,Lee Williis,"Look at his eyes, I think mask work, lol.. This man is really mental."
1363,msuki,"ok guys, so i feel like i might have cancer but i wont go to the doctor for diagnosis, so i can be 100% sure i wont have it"
1364,J Marinelli,"Such baby-man, so delusion, very dictator. Amaze."
1365,Shanet Wallace,God he's such a child!! Please vote this orange man out!!!
1366,Devin The Dad,"God, Leslie. Why don’t you just go ahead and say it. You want the government to shut everything down and implement full blown socialism"
1367,Kristy Slicker,You are crazy
1368,jacob butler,Pence was a radio show host he knows how to pander
1369,Jovanie Ramos,I think for any person being a president in a pandemic would be pure insanity to even comprehend the pressure #TRUMP2020 #ARIZONA2020
1370,jung lim,Make America great again
1371,Joe Cammarata,Disgraceful interview. He literally shut you up on your own show. That is absolutely embarrassing. Just shows how far gone the left is
1372,Diego Sáenz,Cheap journalism
1373,Harry Fotopoulos,He doesn't have any clue!He is an actor with a cassette!Nothing to say only lies!He cannot answer questions!
1374,Nora Hassn,Amircan people are lucky coz this president... he is very smart
1375,Teresa Harris,"Did anyone think, that that didn't look like Trump, in Michigan?"
1376,lil sauce,TRUMP 2020
1377,AcePlex,"""The 60 minute interview ""
Me: Sees the time stamp.
😬"
1378,vertiay,You keep changing directions and edited out your repeated bantering. I watched the unedited version and you ma’am are a hack.
1379,mirata9,"‘When I finish, this country will be in a position it has never been, probably ever’. No argument there.."
1380,Pat H,Ran away scared. I'm surprised he didn't have a doctor's note excusing him from the rest of the interview for bonespurs or some such thing...
1381,Tyler DeWitt,"“When they say lock her up, it’s not me.. they say it”
Completely ignoring the fact that he started the saying in the first place."
1382,Chaz H,"""We're rounding the corner"" another words when Biden gets it under control I want credit for it !"
1383,Kellan P,"11:54 ""Leslie... It's such a vicious thing you just said"" 🤣🤣😂😂😂"
1384,Shawn Sloan,"A master class in gaslighting. What you're seeing isn't happening, everything is great, ignore the man behind the curtain."
1385,itsTamari,The beginning of this interview lmao
1386,Samurai Hardware,"I can't stand these people, they either lie or just skirt around the issue, pathetic."
1387,Doug Miller,The unedited 60 minute is the one you need to watch
1388,isa,"“are you okay with some tough questions?”
“no.”
LOL WHAT"
1389,Frank Roberts,This feels like a conversation between a patient queen-mother and her petulant king who has inherited the throne with no merit.
1390,Hairy Mo,"Trump says ""thanks, I'll see you in a little while"", all the time knowing that he wouldn't come back. He even lies while saying goodbye."
1391,grayson schott,He runs the country like a Reality Tv show. And the second terms is going to be like a tv show reboot that fails. I seriously hope that we dont have to go through what he has caused again.
1392,mm ricci,"Listening to Pence is like downloading the ""Calm"" app or drinking a fifth of bourbon.  You're going to pass out at some point."
1393,pleuvonics,“We’re doing so well with the pandemic even I got it!”
1394,K Tin,Pathological Liar
1395,BritishInvasion91,Mike Pence is unnerving because he's like a preprogrammed cyborg that issues responses based on what keywords it is asked. It's like there's no actual critical thought going on in there.
1396,eveFlower101,"“You should lock them all up” -Trump. Also Trump: “ I never said that, that’s such a viscous thing to say”."
1397,Nabi,"Hey 60 Minutes, is COVID pandemic that's downgrading global economy Mr.Trumps fault too!? And you told Mr.Trump to be careful...from what?whom?  Come on fake news."
1398,malenotyalc,"For a self proclaimed ""tough guy"" he sure is a snow flake when even asked about his own words? What a big baby."
1399,Angela Smith,Wahhh wahhh wahhh .. love that the “health plan” wasn’t a health plan.. it’s all for show
1400,CT Wild,"What's ironic is I didn't vote for Trump or Hillary last election. Never thought I would vote Trump, however people like her have helped make up my mind. Ill be voting Trump. The other side has gotten so deceiving, malicious and unpatriotic I could never vote for a party acting like that."
1401,Hung Nguyen,"We Americans all have self-esteem and self-esteem, we must be humiliated when Obama, the president of a great power, comes to China but has to get off the plane by the back door, no headbands, no red carpet. . . , and an ordinary space shuttle. Our army is the most powerful in the world, but under Obama as president, we have fallen into the hands of Iranian soldiers, our work in the US is transferred to China and there are many humiliating problems. more must be mentioned. under Obama and the ruling Democratic Party. Just three years after President Trump and the Republican Party, our country becomes a mighty and great country that the whole world must respect. When we travel abroad with US passports, we feel proud of our homeland. If Democrats lead the United States, when we buy a chicken, we have to bring a bag of money to buy the same socialist Venezuela. The Democrats of the United States want to take the American people down the socialist path of slavery to China and let China control Joe Biden and the Democrats bring the country down. I've never believed Democrats. The evidence is clear; Joe Biden and his son used the vice president to threaten the UKRAINE government because of his son and he split the corruption case. Joe biden and his son are Chinese with millions to over billions of dollars. If Joe Biden is elected president, our America will follow the path of socialism and Democrats will only obey China's directives. When our money goes abroad, we lose more money.Joe Biden is currently amnesia and is using his position to corrupt as the leader of several socialist countries."
1402,rke1987,Leslie is ignorant. Disputing all the facts. All she's doing is protecting sleepy Joe.
1403,P N,anyone notice that his mouth blooms a lot bigger when he talks now than years ago
1404,Sublime Subaru,Im really tired of people particularly the media attacking President Trump over Covid-19. This has never happened before to our country or any president before Trump. The fact that they use the deaths of Americans and Corona virus as a weapon against Trump during election season makes me sick. 
1405,Right Thinking,"Why would this person project what the leftists are doing on our President? He had nothing to do with the ch-ina virus, the unrest in the streets, the voter fraud, the swamp corruption, russia collusion, “the cases are up”, shutting down real businesses or the unemployment numbers. If the left would tell the truth, our President would win in a landslide! I’m a suburban woman for Trump and he’s absolutely right about her and the rest of the lying media! Amazing that they get away with it! EVERYONE I know is voting Trump and most of them voted for Hill in 2016! "
1406,Nadine Guiliano,"omg he is so delusional... he TRULY believes saying it makes it true. bigger than ever, better than ever, never anythig like what is being witnessed now... over and over and over. he is the king of empty adjectives..."
1407,Glenn Oropeza,"Leslie Stahls rocks! Trump will always be a liar, crook and conman! The most evasive president when confronted with important questions!"
1408,Abu Jabbar,"Most controversial US President in history, who we never hear anything positive about. Question is, how did majority of american's vote for him? He isn't far behind in the polls either. The problem is never the politicians or media, it's the people that put them there."
1409,P N,"the question is about why not telling them to wear mask.  the answer is the rally is the biggest, a lot of enthusiasm....okay, and why not wearing mask?  the bigger it is the more you have to wear mask....what part of your brain don't work right...need to go fix that."
1410,BaboLimbo,why does he run away like an insulted little kid. Trump is just weak and embarrassed. I hope he loses the election so he can finally be brought to justice for his lies and crimes.
1411,Achintya Nath Sexena,India would like to see President Trump re-elected. Together we will take on Islamic terrorism and China. 🇮🇳🇺🇲
1412,Nadine Guiliano,litereally the health care plan looks BLANK???
1413,Samantha Leann,"Yes if the mom wants to send her child to school, she should be able too. It's WE THE PEOPLE. Not WE THE GOVERNMENT. People can make choices on their own without government."
1414,Rebekah Salazar,"FAKE news and such bias I could hardly watch this. Lesley should learn to respect her authority, our commander and chief, President Trump."
1415,Roscoe 1891,The man shoes keeping him balanced. Satan gotta hold on him!! Trump is evil and his supporters are too!
1416,Mshamba,Change the show's name to 20 minutes. Trump made it clear that the host's current line of questioning in this show is not worth 60 minutes.
1417,Henry Assault,I didn't know a president can stop a pandemic? I didn't know governments are perfect 1st responders? I guess we should blame the governor of californication for the wild fires?
1418,Steph Bell,Trump is like a tantruming child but he did this he done that u dont ask him tough questions thrown in with the lies i did this he blatantly lies to ur face trump come on u inherited that economy
1419,EnterRapture,This guy is so weak. Pathetic.
1420,Florehh,"Can‘t believe that this guy is your president. US, I do have huge respect for your accomplishments and your people but this guy has turned the states into a complete circus. No one is taking this guy seriously. The damage he has done to modern politics is incredible. - a european"
1421,Manuel Arizpe,What is this bs trying to force trumps hand into subverting the constitution and forcing a mask mandate? And the lies the left keep spinning on healthcare. Everything trump has promised the American people he has done everything he could to get it done. Unlike any other politician in history
1422,"Marie-Madeleine, E. Jones",Can't you show the interview without the extra biased comments ??  The questions themselves are vicious enough already...
1423,Joey AKA STAT-STACKERS,Why didn’t y’all insert a clip of Trump calling the doctors idiots?
1424,4/40 Vibz With SanMarie,Something wrong with this man. I said lock nobody up.
1425,James Raymond,"This is not an interview, it is a Dem media interrogation . Shame on you 60 Minutes."
1426,Eleanor Hensley,"You are  the one  who go after the President crazy paranoid Lesley, your  radical democrat agenda is the one divide the nation.. are you the prosecutor for that said Governor? you sound like  you are confronting the President "" you said this you said that"" that 's  not an interview for the good of the Country."
1427,A A,"Poor Donny boy getting hyper ..cant deal with truth .Every word comes out the horses mouth i mean Trumpy its a blatant lie..
Just put the troft in and let him bubble in it .🐖"
1428,Part4,"Look guys, at least 99.9% of America’s media corporations are owned or ruled by Liberal Social Democrat supporters. You can’t deny this."
1429,Owen Iverson,"Man, that Hunter Biden thing. Have we all watched Tucker Carlson just announce that ALL THEIR HUNTER BIDEN DOCUMENTS have now been lost in the mail. Like, as a ""news"" outlet, not a single person thought to digitize or otherwise make copies of such critical documents? Instead, they threw them in the mail (or whatever ""brand-name"" carrier they used). Now, not a single person can find any record of anything. Really?  These people are just built on lies on top of lies."
1430,"Marie-Madeleine, E. Jones","In French, we say  :  ELLE EST D'UNE ECOEURANTE MAUVAISE FOI...   Anyway, she's sickening dishonest  -  morally dishonest, that is...  What a pain !..."
1431,A Leigh,"His remarks about ""you don't ask Biden difficult questions"" is so whiny to me. First of all, you're the president. You should be able to answer all questions. I voted Trump the first time around and even I am exhausted by his childish, narcissistic comments and conniptions. Also, Biden isn't running the country during a pandemic (yet). People have died and so be ready to answer questions about it. Also, Joe Biden isn't mocking disabled people... PUBLICLY to top it off. "
1432,Deborah Creisher,"Pence being paid for his lies, their not sending PPE’s or help, they gave up.!"
1433,"Marie-Madeleine, E. Jones","I'm surprised she even dares to bring up the point about people being displeased with a secretary of State who deletes  OOFICIAL  DATA  to protect herself and hide her own misdoings while she was in office  AFTER  she had been summoned to answer for them !!!  Did people want her locked up in America ?  There is at least  ONE  other person abroad who would love to see her locked up, too, and that's BIBI...   (it means ""me"", in French).  But I am sure that there are a LOT MORE THAN JUST ONE who would find it right and just, because how she behaved while being secretary of State did't only affect America and Americans, but the  WHOLE WORLD  in a way that's very real and ugly, and that should very soon come completely in the open...   "
1434,jd2616,"trump is the best ever at everything, "" I eat dodo better than anybody else, people come up to me all the time and tell me how good, i eat dodo, they tell me no one eats dodo like you, putin says that I eat it perfectly, just like the letter perfect."""
1435,MaverickSpirit,"Where did you get your 'fake facts' from 60 minutes, oh from Google of course - the fake facts ruler of the universe! You are no longer a trusted news source to millions."
1436,Learn more,is this an interview or debate?
1437,Larissa Manhães,"He's so disrespectful to women. It's disgusting and this type of behavior should not be tolerated anymore. It's 2020! Show your anger, ladies, vote!"
1438,P N,"don't be negative, that's the biggest rally....people scream like crazy and spits flying all over.  especially the virus, they go from one person to 10 other persons....yep, that's the biggest breeding ground for covid."
1439,danny may,It blows my mind how he just denies denies denies when there is video evidence. But trumpers will just brush it off like it's not a big deal. He can do no wrong in their eyes. He's like a spoiled little child. I'd be upset if I kept being lied to. Trumpers have Stockholm syndrome.
1440,BoJaKai,"Such bias, look up the unedited interview, its better"
1441,david hale,Only wants easy questions  wah   then why do the interview??  Presidents should get hard questions!!
1442,Josiah Polendo,Trump gets these questions because of the crazy statements that he says at his rally and actions that he has been doing for 4 years.
1443,Simon Kong,"We Malaysian are amazed after all these months, your President still cannot understand if the people is not sick, you will get zero positive even if you manage to test 100% people every day. More tests do not cause more cases. LMAO!"
1444,P N,"for a economy trend, as long as you don't disrupt it, it will stay its course...this guy hadn't done anything really, except for once in awhile disrupted it....then as usual, most companies get to know him and tuned him out and that's how companies stay on their trends."
1445,P N,"Obama didn't have to fight back and he was there 8 years....he didn't go back to his mommy.  You fight back, maybe you have to go back home to your mommy."
1446,Kevin Mael,I believe both candidates should get cognitive testing.
1447,Steve Gregrey,"Bitcoin and Forex trading it's a trading platform were you invest with a minimum capital, you predict the outcome of foreign currency if they will either fall or increase, it's like you are placing a bet, but the good things is that you are knowing the outcome before you predict, that's  why profits return are always on the high, but by doing this, you need an experienced account manager who can help you with the basic and trades for you. Invest $300 to withdraw $3,300 invest $500 to withdraw $5,500 invest $800 to withdraw $8,800 invest $1,100 to withdraw $11,000 invest $2000 to withdraw $14,000. You can contact Mrs Linda on WhatsApp: +1 (443) 712-6224"
1448,Brandon Kellogg,"Wearing a mask might help, but why isn't there no emphasis on hand washing?? That's bad too but yet..."
1449,Diana Martinez,"This is a very bad reporter, very sarcastic, delusional ( i come from a family of reporters), interrupting and not giving the president to explain. this video is edited ( not the whole video).........................please show the whole video..............it seem that the media is jelous of trump douing very well.......look at the rallies 30 thousands people attending, (Biden zero people to fifty people showed up at his rally in arizona, Michigan, Pennsylvania, Florida).............lol Trump will mop the floor with Biden..............................!!!!!!!!!!!!TRUMP LANSLIDE 2020!!!!!!!!!!!!!!"
1450,P N,that's the code talk...hear that Barrett?  he hopes Obamacare will end.
1451,Wanda Allen-Conely,"Obama Care is the only thing he is focused on.Obama care is the only issue he has a problem with.He hates that Obama's name is connected with this World..Like Moses and Pharaoh..TRUMP HATES AKHENATEN/OBAMA...
#NOWWHAT???Akhenaten"
1452,ThenewmanX1,"Why she wears masks, and then she put it off.... WHY? Hard to understand. CV was not dangerous anymore? Interesting.
Lesly, do you know what. Force people to wear masks. Use police, use the army, introduce the death penalty for not wearing masks. Isn't it a good idea?"
