,Name,Comment
1200,在住オランダ,ほんまわろた
1201,"Lord, Faucet Failure",They removed trumps orange skin color in the thumbnail. Looks eerie
1202,Blywokeum,2020 CLOWNS 3
1203,LARISSA SICILIA,Helotry Clinton most big prostitution which I know.
1204,carla lane,Joe still has his kool card✌🏾
1205,Ric Di clemente,Joe’s Gaffes Will Get Him A Full Time JOB on “Saturday Night Live” ?
1206,ellie taking a break from uplaoading sorry,Well this was kind of like a cod mw2 sever
1207,Little Cookie,"Me: Ha what a I feel bad for the people that live in America

Me 1 second later: WAIT- 👁O👁"
1208,Rob Newsome,"I love Saturday night live, they are so funny!"
1209,JaneQ Public,Hilary Clinton......bahahahahahahahahahahaaaaahhjaaaaaaaaaaahaaaaaahaaaaaajaaa
1210,Cameron Robinson,Control opposition folks. Take back our minds and our individual freedom. Do not give consent by voting to be ruled. ❤
1211,Habib Dlima,Messaggi per the trump toba ll llah rac fi hatar
1212,essiemeister,Watching these 2 is like watching these 2
1213,Tevan Smith,That guy is so full of it. He treated her as an equal... she didn't deserve the position
1214,Joey Lone,Literally the very last person to take advice from. He lost to a reality show host
1215,Kay Epperson,"Oh brother , give me a break!"
1216,Geraldine Colvin,This is doctored /cut most of TRUMP'S interruptions
1217,PghAquaman,This was GREAT!
1218,rui machado,its chaotic when you dont understand it
1219,StAttus Groov3 Tube,What lying? 🤔🤨
1220,Chris Joslyn,Now I see why I can't stand CBS!  CBC the BS NEW
1221,Lek Lek’s,Thank you so much 🙏
1222,Justin Ringanayi,stand back and STAND BY!
1223,Niko Butler,what is happening to this country... good thing im moving to england soon (not saying that england is a great country its just that its a bit better there than it is here thats for sure.)
1224,Damon Brown,girl this was a mess
1225,arben rasimovski,I bet he had the virus on this day
1226,hehe hell,I dont trust neither tf ONE !! I'm voting for myself definitely
1227,GaPeachNW,What hacks you have become. 🤮
1228,Blind Rogue,"Chris Wallace: ""Gentlemen, you're both speaking at the same time.""
Both keep talking and continue rambling at the same time.
Chris Wallace: ""Gentlemen, we're now at the end of this segment.""
Viewers at home: ""Can we just not vote for either of them? Is that an option?"" 😆"
1229,Riot Quazar,i've seen among us debates more formal
1230,Denise Morini,God Help Us!
1231,ooooESoooo,The poll in the beginning of this video adds up to 128% ....!?
1232,Trixonic,If only biden wasnt permitted to wear an ear piece
1233,MIKE SAVAGE,LOL
1234,Elevator Goblin,CHYNA
1235,Forgive Repent,Where  the second stimulus check ?
1236,Exploring With Mike,Joe looks really sleepy....
1237,1tNotforU,Imagine if the media actually covered the democrat scandals!!!!!!
1238,Ric Di clemente,“Watch out For HARRIS”. &  the “ Congressional SQUAD” ? That was the main reason America and Democratic Party didn’t support her Nomination ?  Here We Come ?
1239,Krishawn Evans,This is a preschool debate 🤣
1240,Miss_Attitude Yes Attitude,crazy
1241,ЧИТАЮЩИЙ,"ТРАМП, ТЫ ХОРОШИЙ ЧУВАК!!! ВЫИГРАЙ ПОЖАЛУЙСТА ВЫБОРЫ :)"
1242,sc,"who who who 
who do i support ?    
no body is perfect 
nothing is perfect "
1243,harryfromwork,"Wallace is a joke of a moderator.....bring on Joe Rogan, Jon Stewart, or anyone but these MSM talking heads"
1244,Mttrips,Biden’s eyes are BLUE.      HOW COME HERE THEY ARE BROWN???????????????????
1245,Always Smile,WHY BIDEN IS WEARING A WIRE ?????
1246,Chappo Menedez,YouTube: Lavette
1247,Atimoha DeRisse,You look like Mona Lisa a little bit.
1248,David Palmisano,Get out of the sand trap and get into your golf course?
1249,Travis Scissell,Ok oeoppo  opoopòooooo c
1250,MTA Denizen,"I'm voting @, get triggered snowflake proudboys!"
1251,Maytag Mark,Biden lied all the way through
1252,THE16THPHANTOM,"gonna miss that guy... he made it 4 years. always assumed some behind the screen people were going to intervene and remove him. and i was right, its just that said people were incredibly incompetent."
1253,Jay Sonneville,Jojo
1254,Milo Hajek,Why is Hilary not in prison yet??? Why is Ilan omar not in prison yet the list goes on and on
1255,Dick Johnson,Grow up can't you see how the left is going to get here.
1256,Barbara C,Monty
1257,Aman Bereket,joe biden can equally hit back. Joke of the month
1258,senior fathead,"""If you have a problem figuring out whether you are for me or for Trump you ain't black.""- Joe Biden 

""Poor kids are just as bright and just as talented as white kids."" -Joe Biden"
1259,LARISSA SICILIA,Forza Donald!!♥️🇦🇿♥️🇷🇺♥️
1260,Kevin Jones,Someone tell me one thing that has Bidens name on it in the last 47 years please
1261,Carolyn Williams,Stimulus relief & unemployment checks
1262,the gipper,Main stream media is a joke.
1263,Robin Mead,Listening to these predebate commentators. Hilarious!  How can anyone listen to them anymore? They lead you in...
1264,looking funny,I can't wait to vote ....
1265,Tony johnson,"""joe biden is not senile""
Me watching his speeches: are you sure?"
1266,Probe Raum,Crimes against Humanity   https://www.youtube.com/watch?v=kr04gHbP5MQ    Dr. Reiner Fuellmich 50.500 Abonnenten
1267,Ka-Sha-ra,"Question: Mr .President why don’t your ears match your face ! 

Asking for a few friends sir 😆"
1268,Susie,i think we all know we votin KANYE 2020
1269,AGAN DAJOH,HALLELUJAH  GOD GREATER THAN DASH OF KING AND TIME TO START BACK THE EQUALITY OF MULITY RACES AND ALSO END OF WAR TENSION BETWEEN MANY COUNTRIES IN THE WORLD.
1270,Habib Dlima,Loue con masschira e trump non per ciò sa nguaiato sansa masschira layahaf
1271,Resources Edu,Obama care nearly destroyed me at almost $1000 per month. I had to drop it. Thank god President Trump is dropping Obamacare and replacing it with affordable care. Biden is a nut! Trump 2020-24!!
1272,Hamoshy Tube,I am so thankful that i am not american
1273,DJ Pomare,"WHO 3 point plan: Social distance, wash your hands and wear a mask.
New Zealand followed leader Jacinda like sheep, had 25 deaths and now Covid free.
Herd immunity: Do nothing.
US followed leader Donald like sheep, and are dying in droves 214,884+."
1274,MisterNarrador,We need CORONA to keep us safe from TRUMPY-19
1275,Hadassah Hill-Perry,"49:55
Biden just decides he doesn't like the question, so he decides to turn the conversation into a commercial"
1276,BestVidsNow,FDT
1277,DJ Pomare,"New Debate Format. The debates require an official egg-thrower. 
If either of the two interrupt they are egged. Trump interrupted 145 times! (12 dozen eggs).

Both must continue once egged with no half-time clean up. Trump, every 37 seconds!
Presidential egging debates. Now that's entertainment."
1278,Michelle Rai,Joe biden doesnt look to me a human looks like sme robot n teeth to crush like in one of the  alien movies
1279,SqueeBopBadoo,I wanna see a 1996 style ufc knuckle fight between Trump and Alzheimers Biden
1280,Sean Beckett,"lol I never win these things.  I guess I gotta start signing up!  Who's with me?  All I need to do is get really bad at everything and follow the commands of the building that inhabits my mind!  My government is just empty building lol.  The farther you look, just less and less; and the fact is that it's so funny their all from the golden realm and are not one creature; but aliens who appear as like 3 or more creatures ; a multi dimensional intelligence which takes it's action through like 3 people.  Well Hi.  This is Saphira, What's going on?  My story is endlessly annoying to men.  But women, seem to like it.  Hmm.  What  a strange world we liven.  Hi, My name is Sean.  Like this video, comment and subscribe to my channel, ou, oops.  Wrong channel.  That was supposed to be backwards and on my channel.  But lets just pray this works.  Let's light this candle.  A crowdfunded government that pays the citizens how it sees fit, and the citizens pay the body government like a company, not an absolute law of aliens who think monument and stone hides them or gives them authority.  lol!!!!! More and more come, but they are all the same creature.  Our Angels, who will now converge on all evil.  I hope you win Sean! Let's GO! ♠"
1281,Mike Spectre,Don't vote
1282,Ed Lake,I challenge them both to debate the issues with me.
1283,Joaquin Phoenix,vice president is so calm and collected
1284,Mark Schultz,Schmucks!
1285,Gene Nicasio,Why are these 2 old guys running for president when its the gen z who are superior right now😓
1286,rxstar66,2 old fossiles instead of enjoying pension and let young and smart people save this planet from devastation they still want power and money at 80. The stupid democratic system needs to ban over 50 to run countries they destroying our future
1287,Wrecker,If these clowns are going to continue to act like this there is no need for a moderator. Just have their mic on one at a time for 2 minutes each until they pass out from exhaustion post sh!t fit...
1288,S. U. H.,The ads only made it worse.
1289,Hey Love,Biden literally Deflected so many questions and no one sees this ???? 👀
1290,kodie watada,i hate that trump said when he was talking about COVID-19 he was being sarcastic because Biden was repeating words that he said. how can you be sarcastic about something so huge that is literally killing thousands of people? like bruh. also this debate was hard to watch bc they kept talking over each other i was having a hard time keeping up
1291,Leslie Edwards,No reparations no vote for either one of the candidates
1292,Xི Ꮤơlƒy.ღ.Ⴝɧҽղzαῖ Xི,"my apologies, but they both look like creepy clowns in the thumbnail."
1293,Kevin Jones,Mike Wallace is a deep state puppet and cant moderate Trump fairly
1294,Debbie,"A government large enough to give you everything you want is large enough to take everything you have!""......THOMAS JEFFERSON"
1295,Emily Williams,Wallace interrupted Trump constantly!!
1296,dreadthedays says,Part of me wonders if he made fun of Joe to get him to not wear a mask before the debate because he had already tested positive.... He is looking mighty red...
1297,soiung toiue,"No one gets Medicaid free, Medicare part a is free and Medicaid parts b,c,d is all paid for by individuals.."
1298,Becky Morgan,"All thanks to Dr godfather for helping me to  bring back my husband, I was heartbroken when my husband told me is over between us for three years, one day I was on the internet when I say a testimony about a great spell caster called Dr godfather, how he help a woman to bring back her husband who was divorce  for  5years, so I also contacted Dr godfather he told me all I need to do and I did as I was told, he also told me within 3days my boyfriend will be back, I was so surprise to see my lover begging me that he is so sorry, I'm so happy my boyfriend is back to me, if you are in need of any kind of spell casting you can also contact him today on his email drgodfatherspellcaster1 @"
1299,Darla Kopper,fake news
1300,Lynda Wadsworth,"Biden only lied 30 times,Said Antifa was an Idealog.Antifa shoots police .peaceful protesters.Burns down buildings and loots."
1301,Lex Repulski,Garbage
1302,StAttus Groov3 Tube,"How does this guy know what trump is capable of? Foh.
Unsubscribed"
1303,TRICKSTA,"Either way they won't  get 4 More years ,they got 4 more weeks of this at best."
1304,littleladyfrog,"Deceptive editing....makes you fake news...Biden mentioned proud boys whose leader is black hispanic American.... Trump responded.

You are horribly biased."
1305,steve and sherilyn,"I am a British citizen from birth so have no emotion invested in either of these parties.  So as an outsider here are my thoughts about this so-called debate:  it reminded me of a satirical tv puppet show called “Spitting Image” which was one of the most watched shows on British television during the 1980’s and early 90’s.  If you never saw it I suggest you Google it and you will know what I mean.  Two men with important jobs, one who currently runs the USA with its economy and healthcare under his control, the other hoping to take that position, acting like spoiled children arguing in the schoolyard - he said this, no I didn’t, yes you did, didn’t, did, yes but you did that, no I didn’t, yes you did, didn’t, did, I’m really smart, no your not your a clown, your mum (or son in this cases) is a crook, no she isn’t, is, isn’t.  Out of the millions of professional people in the US and these two are running for Presidency? God help you!  Both of these “men” agreed to keep quiet for just two minutes to let the other one speak, that lasted about 3 minutes.  If they can’t have an adult debate and honour their agreement for more than 3 minutes without throwing their toys at one another why does any sane American think that they will keep their promises to the voters?  They are making a laughing stock out of you!  The whole thing was cringeworthy and embarrassing to watch.  I wonder what the founding fathers would say if they saw this."
1306,steven,Fake news
1307,Zuko’s Gal,Whos here after trump tested positive for COVID after saying they’ve not had a problem with it ❤️
1308,Noah walker,Wow this was one of the worst and kind of dead debate I've ever seen I'm very young but still I'm sure anyone else might be thinking the something.
1309,wallentin76,"""Have you no sense of decency, sir? At long last, have you left no sense of decency?"""
1310,Francisco Inácio Sineque,"Dear person that’s reading this, we don’t know each-other but i wish you all the best in life. ❤️"
1311,E Irving Diaz,"Tonight, we're going to witness the most anticipated match in the history of professional presidential debates for the heavy weight championship of the world. 
Are you r e a d y ?
let's get reading to rumble!!!!!"
1312,Jay Ceester Deester,"Seperate rooms, mics and monitors, moderator hits the off button when each person's time is up."
1313,chloe Dinwiddie,This gave me asthma
1314,Thih Lee,"Mr President NEVER have the respect for Biden like come on. Let the man speak and finish what’s he’s talking first. You all have your time to speak. I love it when Biden said, would you shut up man? 😂"
1315,C.D. Doney,Why did I watch this? I have a headache now 🤕
1316,Susan DeVeaux,FAKE NEWS
1317,Ris'above w. Grace,"""Anti fa is an idea"" - Biden
Q anon is an idea 😂🤙✅"
1318,BlessedAmo,Still to this day I can’t believe trump is even in office ...
1319,Ho Lee Sheet,"I can't watch it anymore.  I made it to 1 hour 11 minutes, and then I just could't do it;  T R U M P is a little kid in a man's  body. 
WHAT IS HE DOING IN MY LIFE!?!?!?!?!?!?! Really gross to watch. When he loses in Nov, we need to be ready for a colossal tantrum, like we've never seen, ever before. Its gonna be Bigly! And I am afraid we'll never forget it."
1320,Kayla Newman,Ayo vote orange off he sus 💀
1321,Bart Bell,"Biden and the democrat's intentions in the Crime Bill of '94 were not 
intended to massively lock up criminals and minorities. 90% of it 
happened at the state level. In fact, the billions in the COPS program 
grants were meant for better police training, more minority cops hiring,"
1322,jason womock,all of the U.S. right now 1:43:44
1323,Ric Di clemente,"Sounds like Biden’s plan will send all of the Business out of America Good By, Gone are the jobs ?   Americans will Need more Basements ?"
1324,Michelle English,1:50 Biden's wire is shown.....
1325,Minister Lana Batiste,"When will both candids get conservative voice tone and respect the other man word of selection of thought. Thank you, Rev Minister Batiste."
1326,Poknatin Pokkers,"President Biden is so brutal when he.... wait what? He's not president. Well, master biden then. All i know from this guy is that he's creepy and now he talks above everyone else, but why... master?"
1327,tulsi gabbard 2024,"""Fact checking"" clowns."
1328,C Rodica,"""Divorce, alcoholism, drugs""
But you are the President of the USA."
1329,Mavjag Maverick,Funny how hard they're trying to push people to get out and vote. Do people really not remember four years ago that Hillary actually won the people's vote over Trump but lost the election because of electoral votes. Your vote means nothing.
1330,Weerdouu,I feel like the real debate is between Chris and Wallace.
1331,goosenymph,Trump 2020
1332,Plamen Kolev,"Idk why people are bitching, this is great entertainment"
1333,xonslaughtlioness,46:41 hahaha
1334,Mastah Ninjalette,I laughed so hard when they started bringing up family. Lmfao
1335,Mark E Kar,"@39:58 i dont know if it matters, but biden was the first one to interrupt."
1336,Nita Brown,"I doubt either one of you ""reporters""/""experts' would make any of your tax records public!!!!"
1337,Xaivier Bordelon,Elections have consequences
1338,David L,Art of the Steal.
1339,Come on 46!,"As I've said before:
If nominated, I will not run.
If elected, I will not serve."
1340,Joey Phounsavath,The moderator should lay out the rule:  Any cadidate interupts will have his time deduct and adds more time to his opponent.
1341,David Velkey,"How strange is that , Biden seemed to be just fine as far as not stuttering or acting like he's going to fall asleep lol hmm 🤔"
1342,Hurgin,It was debate between Trump and Teleprompter !!!!!!!!!!!!
1343,Rudy Miller,"""this is his economy, the reason it shut down is- look..."""
1344,Shrek Fan,If you watch this as a comedy it would be great.
1345,Quinbo McFly,jake paul vs ksi but with the fate of an entire country
1346,Dawn Bonderczuk,CBS post debate evaluation is extremely one-sided - I'm wondering if they watched the same debate???
1347,Tanya Steward,This is so sad. Two toddlers arguing over a crayon. That's what I see.
1348,javier gonzalez,"Theres 3 parties . Republican. Democratic.  Am independent Am just making it known that biden is playing the innocemt card . In 1994 he wrote the crime bill to put minorties in prison long term for almost any crime . 2014 Biden & Obama built the encampment cages In mexico for illegal aliens 1977 he said blacks school integration with whites will turn schools into jungles & doesnt want his children in the jungle .2019 Democratic debate His VP Kamala Harris called him a racist & Rapist . 2020 He stood quiet when blm  & antifa was destroying small business and stated they were an idea and not a violemt organization. 2014 funded 3.7milliion to china which caused the coronavirus . 2014 his son Hunter Biden Was paid 3 million with no experience in the business by a Russian China Burisma’s board while his father was vice president,"
1349,,Pakistan and turkey passport should be denied and no tourist no business no immigrant visa no asylum should  be granted in europe australia and americas as these countries are terrorist state.involvement in armenia war is jihad and property be seized involved in crime or terrorism
1350,Florian Wild,at least Biden didnt tell lies
1351,-real bakugo -,Trump doesn’t know how to shut his trap
1352,Livia Sukovich,Trump really just called coronavirus the China Plague
1353,Marilyn Ann Manes,BIDEN AVOIDED ANSWERING QUESTIONS !!!👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻👎🏻
1354,Emil Philip,Presidential debate feels like English class ... :/
1355,Kay Hebbard,I do not like Biden
1356,lily florian,Trump 2020!!!!
1357,Patric,I'm really afraid that we are just live watching (over the last years) how democracy slowly dies.
1358,Gerardo A VeraJR,Trump 2020
1359,Luz Marina Brown,Amazon just added a movie “The plot against the President” a great movie about OBAMAGATE.
1360,Julio Cicarrelli,this guy i wouldn't vote donald trump
1361,Earthdogbonzo3,"On the evening of September 30, 2020, President Donald J Trump stepped onto the debate stage and confronted evil head on."
1362,Jasmina Colburn,OMG this is painful to watch. Its like to ladies fighting over shoes.
1363,LASVEGAS GEORGE,"Our Family Group, No Longer watches CBS FAKE News in any form! If they, CBS News, apologizes to the General Public and admit their Liberal - Bent on the News, we may take another Look! We are Leaving  here, before this Live, Video is broadcast."
1364,Jayne Nord,Joe you’ve been in office for decades and decades. You are the one who created the problems we have today because you sold out Americans and our Great paying manufacture jobs to other countries and Green New Deal would be more of the same Joe. Say No to Joe.
1365,Kim Stewart,"Joe Bidens hides from his crimes. Can't  draw a following and is a mockingbird candidate! He lies constantly and Biden has spent his years in politics make deals to inrich himself! Biden gets angry fast and snaps ignorant things to people if they ask hard questions and demand straight answers! The media doesn't  hold him to the same standards they do of Trump! All past Presidents did a really lousy job of handling pandemics! This was done to our country! It wasn't  his doing ,but he acted quickly and to give the States what they needed and let the States run their States! The States that have really done the worst was those States leaders mismanagement of the pandemic! HRC is one of the worst ,corrupt evil person on the face of the earth! Obama and HRC did the most treasonous things while in office! And you people know it! If MSM wouldn't  be complicit in her crimes and coverups hundred of thousands of children and woman would still be alive, instead of being sacrificed to their pocket books! Clinton looks at our children as commodities and have become very rich on the blood of our children! And MSM knows it!"
1366,Tino Rivas,Trump won.
1367,Stormy,"I think Biden actually won this one, if he stays patient he will win most debates."
1368,Omar Ocasio,Trump is the man 👍
1369,Rev. Elizabeth Lopez,"YOU ALL SEEM TO BE AGAINST THE PRESIDENT PIN POINTING AND KNIT PICKING AT EVERYTHING HE SAYS, WHAT ABOUT KNIT PICKING WHAT BIDEN SAYS."
1370,nhatnhutho,Vote Trump out !
1371,P2929,Trump 👑 pence ☑️💯💯🇺🇸💯🇺🇸💯🇺🇸💯🇺🇸💯🇺🇸💯🇺🇸💯🇺🇸💯🇺🇸💯🇺🇸💯 4 MORE YEARS!!
1372,justfilminstuff,"Oh my God, Trump TROUNCED ol' creepy sleepy Joe!"
1373,Billy Bob,Vote for America - Vote Trump 2020
1374,Disleaf,"This debate perfectly simulates, the dream smp presedential debate campaign between tommyinnit and georgenotfound"
1375,Ash Bash,"Reminds me of the movie idiocracy. I feel like I’m in an alternate reality where the truly stupid reign. What next man hair pulling. To be fair Joe kind of had his hands tied behind his back having to debate with this fool unless he wants to stoop to his level. Trump doesn’t care he can’t even behave himself for a presidential debate where there are actual rules they have to agree and abide by, but he just trampled all over everyone to make sure all the attention is on him. The Donald master of the universe or so he likes to think when in reality he’s the worst president of all time. So thankful I’m not American man and I used to dream about living in America but never have I been happier to be a Brit than this moment right now. I’ll pray for you all on nov 3rd and hope this time around I don’t wake up to Trump being re-elected. I still remember going to bed sure he would never ever in a million years win but I’m realising that the thought of a woman president was just to much for America to deal with. They could have made a historically momentous decision and shown that they really were forward thinking and truly cared about equality with the first female president and instead I woke up to slime ball reality tv star The Donald as the new President of the United States. I can’t help but wonder how all this madness is going to look 2120 lol they will think we are primitive fools. 🇺🇸✌️🇬🇧"
1376,Kezia Kandii,The rules of this debate have been broken.😂😂
1377,Omar Gutierrez,#Joe Biden 2020 🇺🇸
1378,EMPEROR DONALD JESUS TRUMP,"........I inhale lysol and inject disinfectant and drink bleach...
Now I DESTROYED COVID-19.
I AM THE MESSIAH..."
1379,Chris J,Terrible
1380,Coyote Style Pro,"""I was RAISED in the Suburbs""
LMAOOOOOOO
Suburbs is the new Streets
Watch out! Suburbs is watchin ya'll XDXDXDXDXD"
1381,cheryl herrera,I do believe Trump will win
1382,Jessica Djonne,"Biden calling our sitting president a clown is beyond disrespectful! Telling him to shut up, sit down, calling him a liar, it’s all just wrong! Blaming him for the deaths of Covid is ridiculous! As with anyone else, the things he accuses our president of is actually what he (Biden) does. Basic psych 101.
To be childish ... joe started with the interruptions. "
1383,counter surveillance amerika,"Amerikan politics will be so much better once they incorporate thunderdome.  Two man enter, one man leaves."
1384,B H,This was not a debate. This was pointless. We already know how the dumba** is. He is a child on the playground trying to be something he could never be. #totalembarrassment
1385,Jarrod Combs,"Damn, Chris... he obviously thought he was the Democrat candidate...."
1386,cheryl herrera,I think you're wrong a lot of people have not voted yet voting is not nowhere near over it's just gotten started their trying to count early
1387,Sky Rock,"Joe lost General Motors, Chrysler, ,DuPont, Avon, Bank of America and many other employers in his own state of Delaware. Not to mention the depletion of Union members in skilled trades. He is a farce!"
1388,9Spank9,Whatever happened to ELOQUENCE in presidential debates? Circus music should follow Trump. He's so busy Tweeting and re-Tweeting his idiosyncratic eccentricities feeding his existential identity crisis...he's forgotten all about his presidential affairs or his lack thereof - 
1389,Dariusz B,"its funny and sad, how social network and journalists should stay neutral, to fallow the truth for us. But instead, they stated they side before this guy had a chance to open his mouth. They keep pointing on politics but they are far worst with this trying to manipulate people crap. taking out of contest moments, cutting, montage for they own favor. I agree, politic is a big swamp, they care about themselves. People stop looking who is better, they start to vote on less evil candidates, but journalism is much much worse, journalism is like a parasites, trying to feed themselves on whatever possible."
1390,IK Cayton,Guys god has taught us to love! Not fight! We are all people at the end of the day so why don’t we just get along! Love your neighbor as yourself! Always love! ❤️
1391,Zeecals Decals,I’m on the left and you didn’t lose me Joe. We got to get this fascist out of office.
1392,Erincait Rue,Ivanka made 130 Million in the First year of trump’s presidency  and the only trading company that tariffs were exempt.
1393,Lorita Osburn,"This makes me sick, how Biden says a word regarding Covid is insane ...Trump has at least tried to contain the virus. We have been suffering from Covid for many years...🙏"
1394,Sidney Hello,Trump is “such a nasty president.” How about that!
1395,Carolyn Harrelson,You are out of reality of the American people
1396,Sarah A,American media and journalists are the most corrupt!
1397,James Willmus,After watching this I'm confused.  Am I supposed to vote for Chris Wallace now?
1398,Claude Garmon,"demagogues and make up artists, devoid of political issues of the day.  By Design."
1399,DARRYL DAMON,"Flint, Michigan water is horrible."
1400,Gabby Vail,"So... Short story short, they talked over each other the whole time"
1401,chad r,Wow.  Are you ladies and “guy” detached from the average working American!!!   What is wrong with you?
1402,lina the nobody,"I'm just move to another country, cause this one is a joke"
1403,Xaivier Bordelon,Can I be honest?!? No! The answer to that question is no
1404,isabella,How do u ppl sit there and say this stuff with a straight face .. you’re the ppl who would sell your souls to the devil for what u want.... just baffles me
1405,Richard Foff,"Biden said: stop tearing down forests.
Trump said: plant trees and make forest cities.
That sounded way better haha"
1406,#THE#WEREWOLF#GOD,TALK ABOUT WHO LET THE DOGS OUT
1407,Heather Wells,Kick the president out of the office in the White House permanently.
1408,Chronic Crypto,"Saying your economy use to be great is like me saying I use to play Bayshore hockey before I got old. 

Trump voice- I was one of the best hockey players around. I was the best, I had the most assist and checks ever recorded in our league until this damn time made me age."
1409,NOMAD,"Nikole Killion was literally saying fluff like,
""I mean it matters and it doesn't matter""
""They'll do one or the other or both.""
...."
1410,Jesus loves you! Yes even you! !,Is Wallace Biden's Vp?
1411,lois davis,WHERE IS EVERY ONE MASK
1412,Baylie Jeffers,this took me three* days to watch😳
1413,Vanessa Williams,"This is one circus an It never ends
Now it's the running for office. We're still starving, but that's ok. The economy is on the rise! NOT!!!!!"
1414,William Marceau,Can to hear the audio distortion when she's talking like a slithery hissing in the background talking
1415,Jay Graphix,Thank you all for watching Clinton Based Source News. Goodnight!
1416,Hue4Life,"biden: u got poorer when the virus hit 

me: i am a free loader"
1417,William Marceau,I see you see me
1418,Morgan Smith,I had auto play on when I was asleep and woke up to childishness.
1419,DHeartX,1:00:33 (A laugh than loop moment.)
1420,#THE#WEREWOLF#GOD,This sounds like 2 kids arguing over chocolate
1421,Panch0Pist0las,"No one gets Medicaid free, Medicare part a is free and Medicaid parts b,c,d is all paid for by individuals.."
1422,William Marceau,I see you
1423,sai shin,"😃🚌💨💨💨🏃😂
Missed a bus!
🏃🚄💨💨💨
coming!"
1424,Kota,"If you don’t want to waste precious time, 33:18. You’re welcome. I guess you’re inevitably wasting time regardless but yeah."
1425,Danny Darkense,Joe Biden; Let me say everything twice. Let me say everything twice.
1426,Landon Walker,Wow that dude is clueless
1427,tekethiaful,I see why education is important. Trump has connections. That's all.
1428,Shigi Wigi,What if there were 2 year terms for each president 👀
1429,dcoog anml,"yes, I feed off the c h a o s-"
1430,#THE#WEREWOLF#GOD,Now i know why the titanic really sank
1431,Hull Style Productions Change the World,"This lady is evil.
Trump's has had 4 years and 4 times Trump says he will reveal a healthcare plan in 2 weeks.
4 years later still waiting."
1432,Space Angel,Super predator they remember
1433,shu.,this felt like a stand up comedy show LMAOO
1434,William Marceau,We are coming for you MSM
1435,Trod T,How ya doing...Man? Really
1436,William Marceau,I hear you dark one
1437,Rojoe Casey,um.. this math looks a lil off to me.. just saying.. 0:15
1438,William Marceau,John John Sir
1439,Jesse Powers,America's always been great.
1440,Martin Nolin,20:00 The Beatles
1441,Thomas James Dye Jr,"Hacks, shills for the Dims..."
1442,Master Hurd,Go rest joe china ate your lunch too joe😂😂😂😂😂
1443,William Marceau,Hummmmmm think that is something to see over here general Flynn sir?
1444,William Marceau,They are playing this a out for everyone to see
1445,SHOCK PROOF,💯🥊G2♥️4♥️2G🥊💯
1446,Marx Kün,35:00 what you looked for
1447,dulce aguilar,"It was epic & basic. 

Typical & Practical."
1448,William Figueroa,you should lose her left to right in the middle of the top left side if the president you lost it all
1449,Foot Lewis,CBS think were going to buy your network a nice set of knee pads for you all so when your performing lip service for Binden you 'll have a level of safety and comfort .
1450,chad r,You are liars!!!
1451,adrian roncea,"For once i m sure I want this guy to lose the elections,its obvious that he has done a crappy job being a president of the largest economy on this planet COVID has won end of story"
1452,miracle man,who would give Joe the power of the BUTTON to make our skin fall off? that be the day TV zombies comes to real life
1453,Brandon Richardson,c
1454,Garcon mcclurkin,Ll
1455,scott greenleaf,C'mon Man!! dems still hot dumpster fire
1456,Ariel Gonzalez,"- ""STAND BACK, STAND BY?"""
1457,gdog 942,"yes, I feed off the c h a o s-"
1458,vibe raider,We are beyond the pale now. This is surreal AF.
1459,Eclipsestar,This is Among Us Emergency Meetings but IRL XD
1460,Kimberly Hoppe-Walker,"We have always been taught in school... taxation is theft..... and it is..!!!
Trump has denounced racism’ over and over and over you people never report it. Will Biden denounce child trafficking?"
1461,Life with hxnessy,Not joe wearing a mask and The 🍊 not wearing one lmaoooo
1462,Alana Ward,"To be honest ,  Gayle King is hard to watch."
1463,Justin Nguyen,All people in the White House should get coronavirus for now.
1464,Lord Reega,After just the first segment my head hurts from the chaos and my stomach aches from laughing.
1465,Alex Szczepaniak,bidens speech about voting at @1:58:00 is actually kind of powerful
1466,Kendall Goodson,Olé girl looked scared ash coming out the plane 😂 also looked like she wanted to grab his hand 🤣
1467,Frank Tielemans,I also tuned in for the entainement value and I live in Europe.
1468,Ella Haim,At 1:11:17 “I bRoUgHt BaCk fOoTbAlL”
1469,Spooky Mumbles,Does this mean it's time for the third party members to shine?
1470,Temas Latinas con Yariel Rivera,"1:37:00 Biden lied lmao ""aahh ahh kelly ankaway she said it"""
1471,Good Stuff,Joe Biden was a terrible moderator.  He wouldn't let Chris Wallace debate Trump
1472,DeManual,this def the best episode of Red vs. Blue
1473,Michael Wooding,Vote Jorgensen 2020🌕
1474,K Eckert,Most ghastly moment 1:22:58 Donald! 1:39:00 Abe just rolled over in his grave!! I was waiting for lightning to strike 🌩.
1475,Space Angel,He can't let them lie lie lie
1476,Ralfs Bastelbude,sorry US... but 😂
1477,Dushon Wilson,Stand back stand by trump said about his gd old boys.
1478,Deana Tunstall,"Big
Big rock"
1479,John .Saylock,Joe B. Don't talk about Scranton.. You left along time ago...
1480,Nick Nick,JOE BIDEN WILL WON !!!  JBWW
1481,R Devon Peoples,O TV PM chip
1482,CrystalVlogs Lifestyle,I agree
1483,Apocalipsis2019,Biden I can't stand you! You are not the proper candidate for our beloved USA. You are part of the scheme Democrats are working on.
