,Name,Comment
974,#MyLifeMatters -_-,"Lets go America
Make the right choice for the world
Trump2020 🇺🇸 
-With love from Africa"
975,PATSFAN420,Teams red and Blue suffer from the world lowest IQ's..
976,dylankellyyyy,Joe Biden is a liar
977,Htoo Man,Joe Biden made in china with coronavirus  .....Donald Trump Made in U. S. A .For Safety American peoples  Make America Great Again 2020 Trump. ...💪💪💪🇱🇷🇱🇷🇱🇷
978,Goodmorning And night,Classic  america
979,SMB7 N Resources,Mr. Biden is the new President of America. Support to Mr.Biden !!!!!!!!!
980,Christopher Patterson,47 years to realize that no one can make it off of two jobs there was no discussion of the Fed dog and pony show
981,shaun stevens,Biden is just promising rainbows
982,Pat Ehrenfeld,Trump2020
983,Milton Livramento,It’s better for population control
984,Maxi Ken,Trump is so funny 😭😭
985,Geez world,"After the covid 19 is over, what's next Biden?"
986,Poo Lingus,Trump 2020 🥰
987,Bryce Nash,Wow joe biden saying the same thing 345 times. I can totally see why people vote for him.🤦‍♂️
988,Luong Nguyen,"ObamaCare is bad, so Mr. Biden now introduces BidenCare! What did he do during his political career life?  
Therefore, I will keep president Trump for 4 more years because he did what he promises, he wants to change ObamaCare as VeteransCare, make it better! Mr. Biden is always promise!"
989,Friendly User,"re-elect Trump , save america please"
990,DAVID LEAMAN,How did Trump know he prepaid taxes? His tax returns are under audit for the last four years.
991,Malkarion,Big shmucks both of em
992,Gaylon Barrowman,No need to be done is American people need to wake up get in touch their awareness and crawl out of this little narrow tunnel that they keep us inAnd Inform the American people about what’s really going on
993,Jam SF,"Donald ""it will go away by April"" Trump doesn't know how to debate. He doesn't want a debate where he has to stick to facts so he just says a bunch of falsehoods only his base will believe. Meanwhile, he's losing the majority."
994,Alej Barrios,Joe biden have Alzheimer #Trump2020
995,DrAnnishkaOska,"Plexiglass restaurant cubicals...? Um, what’s the point in going out?"
996,Alberto,#Trump2020 All Day.
997,marcus spooney,2 minutes in and I’m already laughing
998,Big Smoke,25:58
999,James Til,"Amazing that people would actually vote for Biden, a career politician that back in ‘88 had to drop out of the Presidential race, because he was caught in so many lies. Nothing has changed, except now his corruption has come to the forefront."
1000,Tso Flawless,Bruh what is with all of these bots in the comments.
1001,Stephen Cook,Joe opens mouth nothing but lies come out !
1002,tao ken,"Ten seconds Mr President !! , take your time Joe :) .Nice to see an unbiased debate ."
1003,ROTUMA HELAVA LA KELE,Biden with his Politician talks. Always using feelings to cover up the stpuid choices
1004,Robin DURAND,At least this time they don't bark at each other
1005,George Itzep,Biden is lying through his dentures....
1006,Abdullah Muadz Muflih,45:22 muted?
1007,PED GSP,I've never actually wanted someone to stop breathing. It's time.
1008,Connor Smith,This debate is completely about pointing fingers 🙄
1009,Johnny Lapira,Ì really noticed the host was biased when trump explain she keep interupting and change the topic. She gave all the opportunity to biden.
1010,J A,1:21:30 “4 million existing billions” WTF
1011,mohamed garad,Why they both blaming each other taking money from foreign countries?🤔
1012,Love Forever,Why is it aways email😂😂😂
1013,Pavel MorozOFF,From Russia with love👍
1014,R L,Joe hiden in his bunker like adolf hitler
1015,Charles Brooksbank,Biden is so done. What an absolutely awful candidate.
1016,jie xinbinb,Funny how Biden can't answer a single question about his corruption
1017,Derrick Thomas,"Joe:Its tax payer money 


Trump:....Its waaaattt 🤣🤣🤣🤣🤣"
1018,Colin Anderton,"What a a lovely change it makes to be able to watch something like this with a screen devoid of all the digital crap that usually covers half the TV screen. How I wish all TV was like this!
BTW, ignore the biased media - Trump will win fairly comfortably!"
1019,Pqrst Zxerty,Owl ver Owl
1020,Ricky C,Danggg I think trump won this one.. and I don’t like either.....
1021,Dono James II,And it's decided... im going 3rd party
1022,Mindburner,Joe's projected family has dead people and no tyres who roll around in bed at night and don't have any stocks and are neither red or blue.
1023,Chris Davison,"Trump smashed it.  Really, he came across as a much better candidate.  That talk about how the Russians know him, I'm sure they do, his sleazy son Hunters been out there collecting bribes on his behalf, Joe is the kind of guy that would sell them nukes under the counter whilst negotiating a test ban treaty."
1024,Attila Varga,"here is the deal:
Trump easily won this one too, I'm not saying he is competent but Biden is even worse."
1025,Patinho,Cristen.! Like Tia Carrera! So beautiful !
1026,Anna Rogers,"are they both on prozac?, 
 i can hear what was said............."
1027,Bebe Ha Bebe,Speaking the TRUTH IS OF GOD. BIDEN LIVES IN THE DARK SURROUNDED BY THE DEMONS OF DARKNESS AND PLANTS WORDS AND THOUGHTS FROM THE DEMONS WHO COME TO KILL STEAL DECEIVE (LIE ACCUSE OTHERS AND PROJECT FEAR AND DEATH) TO HUMANITY
1028,Hydra Splatling King,The fact that a rap battle between Trump and Biden has more views than this.
1029,Bebe Ha Bebe,Biden is trying to Win And keep the world in chaos and control through lies and fear.
1030,Jazz&mimi ;-;,Biden lost credibility lol
1031,Luke Wilkins,4 more years
1032,Bazzer Bez,Biden's talked about controlling north korea... smfh
1033,Nerses Grigoryan,lol Biden lies too much just wondering why or what for?
1034,Sheryl Clark,Cdc said it b gone when it got warmer
1035,ashceten beets,"Love how he claims everything done under his presidency is directly his doing if its positive, but someone elses problem if it's negative. ""I've done/I've been"" total egotist."
1036,fyoukim12,The side view of Joe Biden looks like Mr Burns
1037,timothy s,Who built the wall joe?😘
1038,ReviewOrcsUSA #GIMME200SEPTIMS,"Wow, Joseph's wife has a mask with the same print as her dress. Talk about corruption."
1039,Pqrst Zxerty,I bet Hilary Clinton will still say she won ?
1040,Tyler Moore,Biden is an Illuminati puppet 👹
1041,Me Nahh,USA
1042,Van dijk Castaño,this new fred video is lit
1043,Org Borton,Come on MAN........
1044,James osborn,im glad sky kept the comments turned on
1045,Clever chimp,And how are farmers going to cope under Biddens the new tax plan 🤔
1046,Joe M,Why is he even in public if he has COVID
1047,Clarke Ward,"Wish they would have a none biased moderator, she keeps cutting DT off. She makes him win. Her tone is so pointed…"
1048,Harrow,We need Elon Musk
1049,Young Fellow,"This woman is just biased . It seems like she on Biden side . 
Why does she call biden vice president? Is he vice now ?
She is not making  it right . She should have  said Mr former vice president not Mr vice president.  That is a crap!!!!
She just keeps cutting Trump. Why is she not allowing the president to finish his point . She is being biased"
1050,Clever chimp,Who built the cages joe?
1051,imp3r1alx,"Well tbh both are a joke.. one dont have a plan for the future and thinking he dont need anyone, while one is utterly dependent of others like no backbone.."
1052,Sheryl Clark,Yeah that's y we ran out of food ppl didn't have toilet paper ppl went hungry
1053,P K,"When biden looks into the camera addressing the people , there's something so fake about it. Typical sleaze ball lying politician. #trump2020"
1054,ROTUMA HELAVA LA KELE,Symbol. Dont come in Illegally.
1055,Jarron James10,Who y’all voting for from Canada
1056,TheOlddantucker,I never vote!
1057,malcom bmb,"America is not just the United Snakes of America. There is centrale America, south America etc... we need an Indigenous  American like me in office that's Y Climate change with the sun heating up at at least 100degrees gone set the record straight. Amen RA"
1058,Eekoweyy Beyd,"What a leader Trump is !
Go home Joe Biden. It's enough."
1059,Jay Mutiso,Wow... Psychopaths... Competition to see who can lie Best
1060,Dersin Ramon,"Who says?? Come on 😂👍, Joe Biden elect President, America will fall because he'll closed the oil industry"
1061,Timmy Murray,Sleepy Joe ain't got a clue
1062,Wolmarpf,"Dá-lhe Trump!!
👏👏👏"
1063,Sheryl Clark,Do to change it
1064,Angel Camunez,Where did the pandemic playbook go?😳
1065,Rel One,"This exchange of slander and misinformation is evidence that this 'corporate government' does not represent the people nor is it of the people nor by the people. Clearly, it does not matter who runs the company, not one so-called politician speaks of restoring the republic nor sovereignty of the people."
1066,Sheryl Clark,U doing great trump i don't blame u
1067,Sheryl Clark,Yeah i like too too but working ppl can't
1068,Ian Vaughan,"Here in virginia, which is a democratic state they make hills out of trash.more like Foothills"
1069,Propaganda Antidote,Crisis Leadership | Gregory Ciottone | TEDxTallinn https://www.youtube.com/watch?v=aNKg5TGYAnA
1070,Sheryl Clark,I know some ppl there they didn't know. They thought all this trump mistake is repeating cdc
1071,Sheryl Clark,Cdc said it
1072,Sheryl Clark,CDC said all these things
1073,Hot Wheels,"Hate to say it but Trump did very well in this debate, he definitely won"
1074,COSMIC COMPULSION,The moderator is FIT
1075,Ian Vaughan,No joe! 5g is the killer
1076,Kris Cowell-Llorens,"Put up some plexiglass, folks."
1077,it's 冗 art,PSA: YouTube comment sections are not representative of the general political climate. Watch the debates and form your own opinion.
1078,Chef Simplicity,This is how fat old rich grandpas fist fight.
1079,Dave O,"Trumps a brilliant speaker, no doubt about it !"
1080,John,Ninety nine point nine percent young people um...
1081,Clever chimp,This isn't a debate this is the roasting of Joe Bidden 😂 it's actually worrying that a guy like Bidden can run for president.
1082,Acreage Funeral,BIDEN wins there will be more people  out hand handling then ever 😱
1083,Andrea Webb-shaw,Biden is the lesser of the two evils or is he worse?
1084,min ko ko tun,Biden wear mask to show he is following health practices. But look when he removed the mask to talk he Stupidly touched these middle part of the mask. It means he is not fully following the practices. He is all talks only. Mask should be removed from the rubber band only. He is holding used mask not throwing away and reuse it.how bad is he.
1085,The art of fighting without fighting,individual #1 wants your trust.
1086,Luiz Allgayer,Biden is plausive in all anwers besides Donald Dump
1087,Contalei,Why Sky news is so anti Trump???
1088,Sheryl Clark,Some r some ppl die with the flew stupid
1089,C4GIF,Linksgrüner Depp
1090,dorothy David,Not a boxing tournament this time glad they came with their hands not gloves.
1091,Richard Divola,"""Let's move on"" took 20% of the time of this debate.. lmao"
1092,repoblacius grandus II.,2 Trump : Biden 0
1093,Sheryl Clark,Cdc said all this
1094,Cobra Six,There is no systemic racism.
1095,Fishhook,much better interviewer
1096,Harrow,South Park was right about politics
1097,Wayne Pierson,open everything
1098,Org Borton,COME ON MAN........Corn Pop  .........
1099,Sheryl Clark,Nothing
1100,Madison Landeros,i don't care what already happened i want to know what they'll be doing to help america
1101,Sheryl Clark,U shut it all down u said it
1102,Sebastian Mátyás Thornton,"Look at his ear, it looks suspicious, probably a headset..."
1103,Umbral,"""beh buh beh REPUBLICAN CONGRESS""

Followed by literal silence. Why is Joe being forced to do this, he needs a retirement home."
1104,TheLatiosnlatias02,#Trump 2031
1105,Rani's Pakistani Cuisine,Did Donald trump had a corona virus injection?
1106,jeanie doskocil,She is on Joe side that’s for sure. Watch once no more interesting. I am going to vote Trump. No matter what
1107,Dragon Flies,Biden is so dumb it’s difficult to listen to him
1108,Carl Jones,Massive bias from the presenter. Always interrupting trump and allowing Biden to speak
1109,1066gaz,"When biden loses he will say ""im just biding my time"""
1110,David Winters,"The moderator did an ok job, some good follow up questions. Trump is the clear winner here, no knockout blow, but some good points. the fossil fuel comment might cost Biden a State or two."
1111,Paul Wilson,I wish america would get out of other countries and try and live a peaceful life together with their own political theories. besides biden and trump look like they have been dug up. who said capitalism is dead eh?
1112,Shane Boutilier,"“Climate change.. climate warming.. global warming is an existential threat to humanity”

Also “ Stan, I mean Santa, I mean Satan” - Joe Biden"
1113,Hosmin Anwar,This was a debate between a liar and a gentleman that is trustworthy!  It is very clear that one should only choose a trustworthy leader.
1114,clifford RICHARDS,Biden is an outright liar! He openly lies even when video evidence is in the public domain and yet people trust this man.
1115,Anthony Vitanza,Nobody takes Obama  Care Under that  My insurance doubled
1116,Anthony Vitanza,What does another country have to do with     Us Morning for for president
1117,Helen Douglas,I think Joe Biden got the virus early and locked down in his basement.
1118,Wes Brown,"Let’s talk about what we’re talking about, Joe Biden."
1119,Youtube Essentials,For God sake vote for trump guys. Even though  i live in iran but i think what biden says is just a joke
1120,Pierre-Luc Taillon,"When I hear Biden speak, I can't help but picture Hillary again [...] Modern politic 2.0."
1121,Daniel Ruvalcaba,California is BLUE!!!
1122,star Ra dia,Trump 😂😂😂 is so funny and joe too 😂😂
1123,Alison Booth,Trump shouldve told yoyo joe about the Tesla Med Beds 😊
1124,News and immigration official,China Will win
1125,Randy Marin,1000th comment
1126,CED OklahomaBeast,Biden sound like a preacher on tv sunday morning 😂
1127,Cobra Six,Not the color of the skin THEY BROKE OUR BORDER LAW.  LAW LAW LAW.
1128,Мытищи Стайл,"Where is a russian translate? It is a Trump vs modern Hitler and we need to know for what to prepare.
P. S. It is a joke. Of course we learn the language of potentional enemy at school.
P. P. S. If Trump wins we will start study chinese ♥"
1129,Remzi Bajrami,I heard more about China and Ukraine than taking about US
1130,abdul Kashim,Full of nonsense!! God bless America 😂😂😂
1131,Brian Jones,TRUMP 2020
1132,AgriKa tv ph,I dont like the host she is biased.... she cut everytime Trumph talks but let Biden talks... she nuts
1133,Mark Cannon,Biden is simply horrible God forbid he gets in
1134,ak11230,Fantastic moderator She really did good job ....
1135,Waris Islam,Kk
1136,Jazz&mimi ;-;,I was fined for not having Obama care. I don’t want it again. It was forced to have healthcare or pay a fine. WTF!!!!
1137,Troy Alexander,This all a debate of opinion  an the issue of bureaucracy is not just about politics
1138,Méçɪ ᴄᴀʀeᴄᴀ,Trump2020
1139,Sheryl Clark,U a joke Biden
1140,willman deLang,"So what's your plan Biden? ""100's of thousands of people will die. Trump does not have a plan"" .."
1141,kulla kuningas,Father like son
1142,Thomas Macdonald Mortimer KILLERBEE LOGISTIC LLC,President Trump will be reelected. Need I say more. 🍺
1143,Noah Posner,1:08:55
1144,CMM Network,She loves letting Biden respond but tries to shut down Trump when he responds. What a joke of a debate. Some biased debate. How do citizens of the US put up with this corruption that is so blaintent
1145,Charles Brooksbank,"Trump has done something amazing in the last four years, and that is; convinced me he’s actually a great leader. And he’s done it against the will of all media. Even this damn moderator is so ridiculously biased, Biden gets to rebut everything and always gets the final world whilst Trump is constantly interrupted. Why are they even pushing Biden? He can barely talk or make it through a sentence. He has no actual plans whatsoever and just tries to appeal to the family by looking into camera and looking warm. He needs to be in a care home not in the white house."
1146,Margo Mckay,"The media are so biased against trump, every time he had a point ...it was let’s move on.. Biden yet again was spoon feed.. I have never seen a man in government that can’t be bought by the deep state, take as much abuse as trump has, and is still standing .. right from the gate go he was hated by all cooperations, bankers, governments and media....why is that.. it’s because he is not a politician, he has no diplomacy, he says crazy things, however he’s a business man, that will save America from that cliff edge it was on.. no matter what the democrats through it him... he will stand tall, take it on the chin and bring America back to prosperity where it should be... before obama, Biden, Clinton’s, and bush sold it all off to China.."
1147,Michael Tan,Is Biden corrupt ? The entire world is .
1148,Sheikh Prince,I want Trump back
1149,GothicTriton,"Why is Biden being called ""Vice President"" ??"
1150,Olivier Breton,2020 is a nightmare
1151,Moisés hijo del Mesías Jesús de Nazareth ADONAI,"👹 <----ROMA (ANTICRISTO) LA GRAN RAMERA DEL APOCALIPSIS ÉLITE SATÁNICA GOBERNADA POR SATANÁS
Explicación estatua Rey nabucodonosor
Roma último en ser destruido como sus anteriores BABILONIA, MEDIO PERSIA, Grecia, ROMA VATICANO Y SUS ESTATUAS! PRONTO SERAS DESTRUIDA POR MI JESUCRISTO 👇"
1152,Steven S,Trump 2020!!!
1153,Mukund Koirala,"Dr. Vaucy never said don’t wear mask, but there were doubts whether it spread through air, how far it , etc. First week of February I bought one packet of mask after visiting third Walgreens.I paid $11 for 25 mask. I handed half to my son who was attending a conference at Stanford university at Boston. Mask were a acute shortage at that time. China was struggling to contain so mask supply was in short. One Chinese lady tested positive in Chicago and one tested positive in California at that time."
1154,lil bru-,trump won this!
1155,Louis Born,1:14:47 😂😂😂😂
1156,Chaim T.,"My first debate I'm watching, still in the beginning, about this virus, Trump knows how to give hope and bring up the people, Biden just wants us to be afraid and depressed!!"
1157,Quoc Nghi Dinh,Trump2020
1158,Meaner Minner Mina,Let trump talk wtf
1159,james dawson,"TRUMP: ""Who built the cages? Who built the cages?""

Biden's response should be: ""And who created the agency that built the cages?"""
1160,ethan Hofmann,10:10 😂😂
1161,Ugochukwu Enyosiobi,Trump is a better president and Joe. Joe seem to look like a crook.
1162,Actually_Retired,Nothing but Puppets
1163,CamoLive,“He thought I shouldn’t have closed the border. That’s obvious.” What?
1164,The Virus,Holland for Trump!!!
1165,John Vengesai,It's totally a big difference between Americans president of America because he abuses the world and create starvation internationally and domestically and internationally he doesn't know that United States s voice message internationally was respected
1166,Contalei,Well done Trump
1167,Tyler,Wow Biden's so dumb I bet he votes for trump
1168,Emma Taylor,Jeez Louise
1169,Daniel Sanchez,"""5:35""
Yeah I've been getting paid daily with p p l o n c a s h . x y z
I'm making over $1578 a week with them! "
1170,Mr. MechX,Biden dodging trumps questions!!
1171,Farooq Kaiser YT Channel,"Vote Trump to make America great again or Vote Biden to make America worse again! 
If Biden wins he will make China great and America worse."
1172,Ronald Oriku,"The good thing about Donald Trump is fighting for his people , more specifically business men and women . For this I love him so much !!"
1173,Onus Gaming,"This man Biden really hasn’t left his house at all , there’s already been plexiglass , masks and signs saying stay 6ft apart in businesses"
1174,IJK Baluch,"There is no danger 2 US EU or UK security,  they all just want to dictate and rule the world steal their resources  b y  making of unjust law.
like Halako Khan Mangols Alexzander The Great  Roman empires Briton war lords Kings and Hitler of Germany did & nothing else. 
They steel resources of third  world countries and steeling money from them. "
1175,Edward Griffin,Biden lost the mumbling old fool
1176,Angel Valdivia,"If Trump is elected 2020 God's going to pay an early visit to Earth to take the people who voted for Biden, because Trump is going to make the next 2 years a living hell."
1177,Fango,Trump2020!
1178,Skhanyiso Mthethwa,Why won't she let trump finish his answers 😑
1179,djexclusivee,103:45 how can anyone vote for someone that talks like that
1180,Es Pe,We knew coronavirus was already in China and this administration did not do anything so now how many deaths how many people are sick 😷 because of this administration they should feel ashamed of their self never did anything
1181,Lorena M.,#Trump2020
1182,Arsen Saakyan,Joe is wired 100%
1183,CC G,The moderator should be president!
1184,rip wink,Satan at its best thats BIDEN
1185,CaptainSovjet,Trump
1186,Toni,"""I ran for president because Obama did such a poor job."" 
Funny that. The world respected Obama and liked him immensely, still does. Since Trump got in the world views both Trump and to a large extent America as clowns. Trump reduced the USA to a laughing stock in most countries of the world. I'm from the UK and we have Bojo our own clown in power but at least he's not at Trumps level yet!"
1187,Ben Mountford,"Plz go easy on me, but I would take Bernie over these 2"
1188,• Freckly •,Why does trump keep moving his hands like that???
1189,Tammy Miller,Trump ALWAYS
1190,TrueKinghome,Comment below BIDEN2020 or Trump2020
1191,Marcus Turnbull,If they’ve got the vaccine it doesn’t matter what president has it they’ve Got to share the information Remember that America.
1192,Kevin Diaz,Pinche grigos
1193,Spluff5,I preferred the ERB network's coverage.
1194,Brad Czajkowski,I love the fact that Biden supporters came out and said trump won the debate and he did a good job obeying the rules
1195,Tony Huynh,Dam liar Donald trumps
1196,Tim Arias,Im 42 and I've always hated politics BOTH parties but this pandemic has shown me that their is a very dark side to leftist thought a huge red flag has been raised for me which is their willingness to stamp down on freedoms to achieve their political goals
1197,John Holland,"Thanks Sky for releasing this with a clean screen, really appreciate it."
1198,Avondre Tucker,1:14:09 is this on purpose or is this another joe gaff
1199,Jalen Melendez,54:55
1200,DC9141,Who really cares!! Insanity repeating the same action expecting a deferent outcome!!
1201,young simba,This is Clean version of he debate sly new y'all release to explit version of the debate
1202,Tezcatlipocaxolotl,1:28:20
1203,Guinho Lopes,"Trump (USA) + Bolsonaro (Brazil) = Technology and development + ores (niobium, graphene, uranium). Screw it, China!!"
1204,agatha wharren,37:21
1205,Atwine Stuart,😃
1206,karina Slays,Ummmmm
1207,Peter Stark,That opening theater with the mask from biden ....XD
1208,Rui M,"Where is the wall street part, where hes accused of selling short?"
1209,Baby Lebowski,'no u'
1210,Edson Pádua,AveDVX ✋
1211,Adam Thomas,"Biden is basically attempting to sway the  vote in his favour by appealing to the minorities, if he doesn't see the fatal floor in that plan he's not fit to even compete against trump and that's saying something"
1212,Ghazwan Hana,"All what I have to say, is Lord have mercy on us and save us from all the world of darkness,  in Jesus name amen"
1213,Ashyo Sings,final? Second...
1214,hmmm,"The fact that these two men are the candidates for the presidency of America, a country of 320 million is gobsmacking"
1215,Glitzy mayham,Wow so basically Biden admitted that he would’ve done the same thing as trump
1216,JOHN David,"Biden has displayed a good case of dementia, in this debate. He can't remember what he did and what he said.
He waited till near the end of the debate to defend his emails and Ukrainian ties, even though it was brought up at least two times previously. 
And then disputes his position on fracking. Telling Trump to show the tape..."
1217,Jake Kelk,Biden using the dead to play on people heart strings sums him up really
1218,Suresh P,"Fact Checked.
Claim: President Trump claimed Mr.Biden called Blacks as Superpredators.
Fact: Hillary Clinton said that and Mr.Biden said these 'predators on our streets' who were 'beyond the pale'"
1219,Unxpekted,You'd have to be an absolute idiot to not see Biden is a Deep State puppet looking to enforce more Corona1984 authoritarian changes. Probably a Council on Foreign Relations clone. He's clearly been selected and Trump used the verbiage to acknowledge it.
1220,trump2020,As if Youtube removed my other account because I spammed Joe youtube asking him to come clean about hunter laptop of hell.
1221,Tezcatlipocaxolotl,she doesn´t watch him on his monologe ..... this is unfair... he had no support there.
1222,Matthew Nawrot,"Joe's favorite catchphrase, ""it's a lie"" 😂. What a pig"
1223,jeime luk,It was like watching two fibbing old dudes streetfighting in the neighborhood of NY
1224,knicks 78,i love trump and im muslim the guy is to real
1225,David Green,"Biden did more damage to his POTUS ambitions during his final statement ( talking about "" downsizing "" ( culling)  the oil industry ) than with all his previous gaffs combined ( and there were many )"
1226,teresa loncaric,Really
1227,Monique Luo,"Vaccum cleaner, LOL"
1228,diesel92kj1,U
1229,stay 《 humble.》,Who built the cages Joe
1230,Michael Placzek,"Here, we can see Biden get owned debate-wise"
1231,Christopher Nông,Why don't we do a rap battle?
1232,Agabus Vermont,American Business Man against American Politician
1233,ken w,BIDEN CAREER FRAUDSTER
1234,damien mc namara,6:41 Europe is not a country! It's a continent
1235,Larry Epstein,Go trump u go get it we need the 2n round bad u the man
1236,Daniel,china
1237,Captain Crook,Whoever wins ... We lose!
1238,Joe Joe,"8:10
And this is why Trump will win.
While Biden is too busy just attacking Trump about a disease that NOBODY knew anything about(like he would have done a better job)or how to cure it, Trump calls him on his lying bs right here."
1239,Donald Elizondo Mountain Dew Herbert Trump,"why is Australia so ""Invested In A U.S. Election""???"
1240,Jordanski,Trump 2020
1241,Dragon-Lord Ember,Who won this debate?
1242,Ro Morling,"Thank god I stay in Scotland, good luck to both of them though"
1243,Tom O,biden is such a career politician. ugh
1244,Mami Love,He lying about his taxes
1245,Duane Haddock,TRUMP 2020.  .4 MORE YEARS!!!!
1246,silent Jay,So bidens plan it to wear masks
1247,Ltd SMD,"Years-long impeachment against Trump’s Russian collusion was based on a frame up from Hilary Clinton, according to the report, to protect her and Biden from corruption scandals!

Go, President Trump, to drain the political swamp!"
1248,Mei,Biden doesnt even make sense
1249,Margaret Odoi,"If the people don't wear the face mask what will he do, because there is a lot of countries which their people don't want to used the mask"
1250,YodaWay,I smell a landslide
1251,Derek Beswick,Biff is lieing again
1252,Lo Dollaz,Trump 2020 Wohoo 🏋🏽🌚🌚🌚
1253,Charla Ville,Biden is on death's doorstep - is he the best the Democrats could do?
1254,oopsfools,Who built the cages?
1255,Damaras,I'm agreeing what Biden says
1256,Jim Clawley,Trump over Biden any day of the week.
1257,Derek Johnstone Fraser,"this is like having to choose between a punch to the face, or a kick in the balls.........."
1258,jprolls rolls,"Whoever gets elected, the fact a clown and a corpse are candidates bodes ill for the United Snakes and well for the rest of the world that has been looted and impoverished by the nation of warmongers."
1259,lukaCOOKIE,Trump came across very well in this. Biden is creepy
1260,Uttam Jha,Trump will triumph
1261,all ahli,Biden and his nest they are hating Trump. They were at the top of the country for 30-40 years enjoying their life and suddenly Trump took away that from them. So they are very upset with him now.
1262,Anna Ruohio,orange sus
1263,Joy24,"Since Sky News is owned by Rupert Murdoch, FOX News owners. Of course, Austrialia doesn't have to worry. Once the American Pandemic is over, American Democrats won't be spending our money in Austrialia. Don't worry Australia won't have to accept our tourist dollars. We won't come anywhere near downunder ever again."
1264,Helen Douglas,What are wind turbines made of?  Steel. How is steel made? Oil is needed to run wind turbines.
1265,Jonathan Wirth,Donald trump 😊
1266,Michael Cullinane,Americas finest men 😂😂😂😂😂😂
1267,ckomit,"There so much bull coming from Trump, I wouldn’t believe the time of day from him."
1268,Markus Robertson,Yes Donald Trump speak over that lady that's what I'm talkin about speak the truth
1269,rey Castaneda,I still haven't heard how either one of them is going to make America again so now there's a cure for covid-19 man what's the cure for cancer
1270,Ljuben Ljubenw,Macedonia for Trump
1271,Carolyn Ayala,Biden’s speech irritated me with stumbling over his words. Get it out dude!
1272,Hwayeong Lee,My birth day is the vote day
1273,Jennifer Ha,She on Joe Biden site
1274,RaiderLee69,Trump train 2020!!!!!
1275,abysmal-dood yes I'm sure I entered name correctly,the new England medical journal is the most serious of medical journals. unlike some of the comedy medical journals
1276,Lawrence Surname,55:49
1277,Apan Snoppen,Biden is senile...
1278,Kodi Behrens,I cringe when I hear Biden speak... Its like listening to a boring as lecture from a professor who is reading straight from a textbook lol
1279,Rein Slon,Spread the word trump donated 6 figures to the Clinton foundation and said Hillary was a wonderful woman he also believes people should be able to choose what restroom they go in no matter what gender they are
1280,G R,Is it just me or does Joe Biden sound like the hitchhiking murderer in Something About Mary?
1281,Matthew Griffin,Listen guys trump is a business man I’m voting for him the reason why. Is he has a knowledge well spoken man!!
1282,AMJAD HUSSAIN,Trump prepaid his taxes on a Walmart card lol   What a con
1283,Fortes-Fortuna Juvat,C'mon Man!!!!
1284,Jay B,former vice president lol
1285,ko jak,"In 1666 the mayor of london was informed a fire had started in a bakers shop on pudding lane. He rose from his bed and bellowed  ""Tell the people to piss on the flames that will stop it""
The whole of London burned to the ground."
1286,Maikeru ASMR,I can see Biden winning
1287,WOODSMAN,two senile puppets perform for the illusion of power
1288,Chipper Pete,sky news is awful
1289,Anyah Orji Michael,Believe me Trump gona win this election and will deliver a great job for the people of Americans
1290,Bronson,Sleepy Joe boring everybody to death.
1291,Maliha SHAMSUDDIN,Tbh neither of them are good candidates.
1292,xavier honablue,Biden wins...dies of stroke... first black woman president.
1293,Robbie-10-76 Baker,Biden will destroy Oil
1294,Waz,Every time Biden says not true that’s a reactive response to a truth. Listen he never says it for stuff which may not be true.
1295,Cujfugvj Hffhchch,Wow . Thank god im not in politics . It’s tough . I wish they could work together . So sad . The west will be like the east and the east will become the west .
1296,Gary Fletcher,Mass rioting and the uprising was'nt mentioned once. Two cowards.
1297,Philip Edelstein,dems don't want the covid to go away because if they can't control the country they'll use it to control the people
1298,David Green,"less than 24 hours after the debate , Trump announces peace agreement  between Israel and Sudan , that's THREE peace agreements between Israel and former hostile  countries ( in a single term ) , how come Biden or obummer couldn't achieve that much in TWO  terms ?"
1299,Vonda Scott,"I hope people realize that no one can get medicaid if they make more than $1200 a month, which isn't even enough to live on as the only source of income.  So, how is Biden going to fix it,  He's not just more of the same.  The working class will pay for it through higher taxes.  He's (Biden) been in office for how long and he suddenly will be able to fix everything???"
1300,Aleksi,Biden is a robot.
1301,BoredCody,1:14:30 who’s the Poor Boys? 🤨
1302,Abijah Yasharalah,Make America great again trump please
1303,musea Tilahuen,dawenlod  the trump
1304,David Khugaev,15 $ an hour joke!....minimum have to be like 32$ in hour ... Minimum wage have to be that amount that person could rent apt to himself!
1305,David Snaitang,Joe Biden can't even answer the question
1306,olecrowey,covid is a flu virus highly contagious //// but a cure is coming.... why cant they find a cure for normal flu. ?
1307,August AL,Uggg Trump🥵
1308,Callum Coates-Keddy Psyche Synth,"Did any one get shakey when Biden was sort of goading a faught war with countrys stacking up there nuclear arsenal, and trump is trying to be his mate?"
1309,mA,"Reminder.
We still don't know if she sat on that guys whistle."
1310,Caroline vasik,Vive TRUMP !!!
1311,Lightning Jack,Fact check...is the Biden care plan really endorsed by the unions?? Or is it another false claim like the endorsement from the boilermaker's union.
1312,Goleniow Srary basen,Biden jest nacpany
1313,Mr Mr,Both are not fit for the job
1314,Damien B,This whole thing was really lame cuz all it was about was bashing Trump the entire time lame lame. Also biden's body language give away that he was lying
1315,Shane Jones,"I wish there was a stat showing % of uneducated voters and who their votes are going to, I bet Biden wins ten fold."
1316,SmSler55,Under Biden's new plan gasoline will only be $10 a gallon!
